Name,date,month,fwd_max_ret_63,fwd_min_ret_63,fwd_ret_63,lead_30,target_abs_up,target_abs_down,target_rel_up
A,2017-09-29,2017-09,0.0995327102803738,0.01043613707165103,0.043146417445482754,,0,0,0
A,2017-10-31,2017-10,0.09980890783477858,-0.03233867411436131,0.07055710715860641,,0,0,0
A,2017-11-30,2017-11,,,,,0,0,0
A,2017-12-29,2017-12,,,,,0,0,0
A,2018-01-31,2018-01,,,,,0,0,0
A,2018-02-07,2018-02,,,,,0,0,0
AAL,2013-02-28,2013-02,0.42367833209233074,0.013402829486224954,0.31571109456440816,50.0,1,0,1
AAL,2013-03-28,2013-03,0.12669416617560425,-0.08544490276959338,-0.038892162639952876,,0,0,0
AAL,2013-04-30,2013-04,0.1378698224852073,-0.04556213017751476,0.13609467455621305,,0,0,0
AAL,2013-05-31,2013-05,0.10301650540694363,-0.12692088787706324,-0.09163346613545809,,0,0,0
AAL,2013-06-28,2013-06,0.1857490864799023,-0.06577344701583443,0.16199756394640663,,0,0,0
AAL,2013-07-31,2013-07,0.17157622739018086,-0.20723514211886307,0.15607235142118858,,0,1,0
AAL,2013-08-30,2013-08,0.5099009900990099,0.0142326732673268,0.45297029702970293,34.0,1,0,1
AAL,2013-09-30,2013-09,0.4034810126582278,0.03850210970464141,0.3069620253164558,50.0,1,0,1
AAL,2013-10-31,2013-10,0.5457441966317707,-0.004551661356394954,0.5457441966317707,47.0,1,0,1
AAL,2013-11-29,2013-11,0.5902896081771722,-0.06856899488926749,0.5902896081771722,34.0,1,0,1
AAL,2013-12-31,2013-12,0.5453465346534654,0.00435643564356436,0.49346534653465346,19.0,1,0,1
AAL,2014-01-31,2014-01,0.16304023845007465,-0.00536512667660205,0.08763040238450093,,0,0,0
AAL,2014-02-28,2014-02,0.08746276739777947,-0.09639859193067968,0.08746276739777947,,0,0,0
AAL,2014-03-31,2014-03,0.21721311475409832,-0.08825136612021867,0.17377049180327875,,0,0,0
AAL,2014-04-30,2014-04,0.2703165098374678,0.03763900769888795,0.12774451097804373,,0,0,1
AAL,2014-05-30,2014-05,0.10931274900398402,-0.08217131474103578,-0.02465139442231068,,0,0,0
AAL,2014-06-30,2014-06,0.020949720670391025,-0.18459031657355673,-0.18459031657355673,,0,0,0
AAL,2014-07-31,2014-07,0.046589446589446526,-0.2643500643500645,0.028056628056627897,,0,1,0
AAL,2014-08-29,2014-08,0.248167485404182,-0.26493660142486053,0.248167485404182,,0,1,1
AAL,2014-09-30,2014-09,0.5056369785794816,-0.19447576099210817,0.5056369785794816,42.0,1,0,1
AAL,2014-10-31,2014-10,0.34679564691656584,0.01571946795646917,0.14873035066505436,42.0,1,0,1
AAL,2014-11-28,2014-11,0.14753760560478058,-0.04121162167731296,0.004945394601277631,,0,0,0
AAL,2014-12-31,2014-12,0.039716576542979665,-0.13238858847659896,-0.08306917769904909,,0,0,0
AAL,2015-01-30,2015-01,0.13610431947840262,-0.05195599022004882,0.0063162184189080595,,0,0,0
AAL,2015-02-27,2015-02,0.1640918580375783,-0.13246346555323585,-0.11544885177453035,,0,0,0
AAL,2015-03-31,2015-03,-0.0014209928003031669,-0.2519893899204245,-0.24336870026525192,,0,1,0
AAL,2015-04-30,2015-04,0.028166097131614443,-0.19643781712747233,-0.16599357978668317,,0,0,0
AAL,2015-05-29,2015-05,0.042718904885532316,-0.1149398159074817,-0.0788293603965069,,0,0,0
AAL,2015-06-30,2015-06,0.10154000250406914,-0.06097408288468764,-0.018905721797921715,,0,0,0
AAL,2015-07-31,2015-07,0.15885286783042396,-0.0648379052369078,0.14364089775561095,,0,0,1
AAL,2015-08-31,2015-08,0.1929194458696768,-0.021806054386864893,0.058491534120061583,,0,0,0
AAL,2015-09-30,2015-09,0.19752768477980953,-0.018027298480556175,0.1022405356682976,,0,0,0
AAL,2015-10-30,2015-10,0.0060579835569019025,-0.19883167459974038,-0.19883167459974038,,0,0,0
AAL,2015-11-30,2015-11,0.10954920019389247,-0.1383906931652933,0.007998061076102791,,0,0,0
AAL,2015-12-31,2015-12,0.026446280991735405,-0.16056670602125156,-0.07036599763872498,,0,0,0
AAL,2016-01-29,2016-01,0.1149012567324954,-0.11028468838163641,-0.11028468838163641,,0,0,0
AAL,2016-02-29,2016-02,0.060243902439024444,-0.23585365853658535,-0.22804878048780486,,0,1,0
AAL,2016-03-31,2016-03,0.008046817849305166,-0.3838088271153377,-0.3245549865886369,,0,1,0
AAL,2016-04-29,2016-04,0.05361775727875462,-0.27154799654078987,0.023349668492361086,,0,1,0
AAL,2016-05-31,2016-05,0.1516765904105295,-0.20808523973675963,0.13350047007207766,,0,1,0
AAL,2016-06-30,2016-06,0.3899682091133876,0.0014129282938892818,0.26527728717767585,42.0,1,0,1
AAL,2016-07-29,2016-07,0.1445070422535213,-0.05690140845070435,0.12422535211267594,,0,0,0
AAL,2016-08-31,2016-08,0.2917355371900827,-0.044903581267217496,0.2793388429752066,,0,0,1
AAL,2016-09-30,2016-09,0.3559136847855777,0.021032504780114758,0.27533460803059273,47.0,1,0,1
AAL,2016-10-31,2016-10,0.2226600985221674,-0.03004926108374384,0.08497536945812789,,0,0,0
AAL,2016-11-30,2016-11,0.0689061154177435,-0.05232558139534882,0.00818260120585701,,0,0,0
AAL,2016-12-30,2016-12,0.06211180124223614,-0.1357892482330263,-0.09081173698864842,,0,0,0
AAL,2017-01-31,2017-01,0.07435028248587572,-0.08813559322033893,-0.008587570621468976,,0,0,0
AAL,2017-02-28,2017-02,0.051337359792924975,-0.12963761863675582,0.0345125107851596,,0,0,0
AAL,2017-03-31,2017-03,0.2158392434988181,-0.03309692671394793,0.18959810874704508,,0,0,1
AAL,2017-04-28,2017-04,0.2721726888784608,-0.012670107930549013,0.1846550915063352,,0,0,1
AAL,2017-05-31,2017-05,0.12001652551125797,-0.11340632100805614,-0.07952902292914676,,0,0,0
AAL,2017-06-30,2017-06,0.07750397456279812,-0.1470588235294117,-0.05624006359300471,,0,0,0
AAL,2017-07-31,2017-07,0.05134813639968283,-0.14908802537668508,-0.057097541633624016,,0,0,0
AAL,2017-08-31,2017-08,0.18529280286097438,-0.02548055431381313,0.1285203397407242,,0,0,0
AAL,2017-09-29,2017-09,0.11665613813434406,-0.036849863129079785,0.09559907348915564,,0,0,0
AAL,2017-10-31,2017-10,0.24882528833831685,-0.023067065356685124,0.15079026057240497,,0,0,0
AAL,2017-11-30,2017-11,,,,,0,0,0
AAL,2017-12-29,2017-12,,,,,0,0,0
AAL,2018-01-31,2018-01,,,,,0,0,0
AAL,2018-02-07,2018-02,,,,,0,0,0
AAP,2013-02-28,2013-02,0.1419963321980613,-0.0020958868221115923,0.07505894681687164,,0,0,0
AAP,2013-03-28,2013-03,0.05480943738656996,-0.047670901391409726,-0.03182093163944355,,0,0,0
AAP,2013-04-30,2013-04,0.03934191702432055,-0.04923700524558894,-0.020147830233667063,,0,0,0
AAP,2013-05-31,2013-05,0.03643277723258098,-0.021712463199214826,-0.003189401373895895,,0,0,0
AAP,2013-06-28,2013-06,0.04090181101392121,-0.025255636318836983,0.0109646421091536,,0,0,0
AAP,2013-07-31,2013-07,0.2446357134198085,-0.04085343678021569,0.2159049581767487,,0,0,0
AAP,2013-08-30,2013-08,0.28225302859997514,-0.011864618458848342,0.2615211689771453,,0,0,0
AAP,2013-09-30,2013-09,0.3338171262699563,-0.026608611514271963,0.32595549104983057,50.0,1,0,1
AAP,2013-10-31,2013-10,0.1941923774954626,-0.025307521677757627,0.11131276467029627,,0,0,0
AAP,2013-11-29,2013-11,0.2664092664092663,0.02019602019602007,0.2515592515592515,,0,0,0
AAP,2013-12-31,2013-12,0.1557643657390675,-0.008492952656306563,0.14618720636067928,,0,0,0
AAP,2014-01-31,2014-01,0.11418865952443169,-0.03997909589756987,0.059925093632958726,,0,0,0
AAP,2014-02-28,2014-02,-0.0008636934673367236,-0.08723304020100497,-0.025047110552763763,,0,0,0
AAP,2014-03-31,2014-03,0.06656126482213431,-0.0810276679841897,0.06656126482213431,,0,0,0
AAP,2014-04-30,2014-04,0.112540192926045,-0.015170253112375298,0.02399208508533257,,0,0,0
AAP,2014-05-30,2014-05,0.10686961423854391,-0.02464363372795364,0.10662800998630906,,0,0,0
AAP,2014-06-30,2014-06,0.025051882597094677,-0.10235695226801056,-0.031722502223539895,,0,0,0
AAP,2014-07-31,2014-07,0.20369911650565609,0.006110147799521126,0.19750639914127643,,0,0,1
AAP,2014-08-29,2014-08,0.094927429995602,-0.060255094560914824,0.07814103503885073,,0,0,0
AAP,2014-09-30,2014-09,0.23729854182655408,0.0016884113584036964,0.22816577129700688,,0,0,0
AAP,2014-10-31,2014-10,0.0970332063146433,-0.03477136635819278,0.06879422972237337,,0,0,0
AAP,2014-11-28,2014-11,0.10756051128637467,-6.79902094099516e-05,0.05024476475387529,,0,0,0
AAP,2014-12-31,2014-12,0.022727272727272707,-0.09750125565042689,-0.09605725765946771,,0,0,0
AAP,2015-01-30,2015-01,0.02452830188679256,-0.10062893081761004,-0.08591194968553462,,0,0,0
AAP,2015-02-27,2015-02,0.034015361776285946,-0.07700251726586205,-0.011037242625701937,,0,0,0
AAP,2015-03-31,2015-03,0.09746810074153256,-0.044692364219386715,0.0641325405838733,,0,0,0
AAP,2015-04-30,2015-04,0.21020979020979014,0.006923076923077032,0.20657342657342648,,0,0,0
AAP,2015-05-29,2015-05,0.22594961493277643,0.0006526563111863837,0.1501762172040204,,0,0,1
AAP,2015-06-30,2015-06,0.17923284575302922,0.004394500596396567,0.07056312386213826,,0,0,1
AAP,2015-07-31,2015-07,0.1335744216749899,-0.02112393088800879,0.1335744216749899,,0,0,0
AAP,2015-08-31,2015-08,0.14339514978601997,-0.07777460770328104,-0.07144079885877319,,0,0,0
AAP,2015-09-30,2015-09,0.05724687384582916,-0.22117870521817118,-0.20118187094391382,,0,1,0
AAP,2015-10-30,2015-10,0.009827143073124045,-0.28780930302877594,-0.2346923348284029,,0,1,0
AAP,2015-11-30,2015-11,-0.002396607878080159,-0.14945000921772256,-0.06489276716032699,,0,0,0
AAP,2015-12-31,2015-12,0.08823333997741023,-0.08039332934688725,0.05793634974420314,,0,0,0
AAP,2016-01-29,2016-01,0.07721144360407739,-0.08970733311410728,0.02663597500822079,,0,0,0
AAP,2016-02-29,2016-02,0.10340878469415249,-0.033009970358394036,0.053018054432767414,,0,0,0
AAP,2016-03-31,2016-03,0.005301234875888738,-0.10477734813521278,0.004178620431582791,,0,0,0
AAP,2016-04-29,2016-04,0.09122357463164654,-0.08046124279308142,0.0881486226777708,,0,0,0
AAP,2016-05-31,2016-05,0.10822932917316685,-0.023400936037441422,0.024895995839833596,,0,0,0
AAP,2016-06-30,2016-06,0.05481655633236415,-0.09738291158819534,-0.092123986883623,,0,0,0
AAP,2016-07-29,2016-07,0.0037089367714588928,-0.18038384551984,-0.18038384551984,,0,0,0
AAP,2016-08-31,2016-08,0.0867962892362435,-0.13464226712415805,0.07840894649891994,,0,0,0
AAP,2016-09-30,2016-09,0.18548819742489275,-0.08670869098712453,0.13412017167381984,,0,0,0
AAP,2016-10-31,2016-10,0.26199314677327235,-0.027769845802398718,0.14641633352370076,,0,0,0
AAP,2016-11-30,2016-11,0.041597925995757734,-0.08466886636813575,-0.08466886636813575,,0,0,0
AAP,2016-12-30,2016-12,0.0335264900662251,-0.13966414380321668,-0.13966414380321668,,0,0,0
AAP,2017-01-31,2017-01,0.0035923039454457406,-0.1443619094008768,-0.1320628348757915,,0,0,0
AAP,2017-02-28,2017-02,0.004788966221825008,-0.15733350360768794,-0.150820509546006,,0,0,0
AAP,2017-03-31,2017-03,0.021651153379198762,-0.21725347362741132,-0.21361122352623763,,0,1,0
AAP,2017-04-28,2017-04,0.06563951034191651,-0.2947094413958069,-0.2246376811594203,,0,1,0
AAP,2017-05-31,2017-05,0.03120556761206328,-0.3483499214248298,-0.28818379106488057,,0,1,0
AAP,2017-06-30,2017-06,0.015610258169654223,-0.2531091860365383,-0.14915515910455446,,0,1,0
AAP,2017-07-31,2017-07,0.02205160253548799,-0.26854745112043565,-0.26854745112043565,,0,1,0
AAP,2017-08-31,2017-08,0.03166496424923393,-0.1891726251276814,0.03166496424923393,,0,0,0
AAP,2017-09-29,2017-09,0.04858870967741935,-0.19979838709677422,0.0049395161290322065,,0,0,0
AAP,2017-10-31,2017-10,0.5126009297773428,-0.02887203327624177,0.4349155860044043,43.0,1,0,1
AAP,2017-11-30,2017-11,,,,,0,0,0
AAP,2017-12-29,2017-12,,,,,0,0,0
AAP,2018-01-31,2018-01,,,,,0,0,0
AAP,2018-02-07,2018-02,,,,,0,0,0
AAPL,2013-02-28,2013-02,0.050838049957895315,-0.1152479260860394,0.023063223649676168,,0,0,0
AAPL,2013-03-28,2013-03,0.04784691265095975,-0.11776631123185588,-0.11042410230703181,,0,0,0
AAPL,2013-04-30,2013-04,0.04756364004287472,-0.1106645882803039,0.02380395293909343,,0,0,0
AAPL,2013-05-31,2013-05,0.1289756225115879,-0.12441826801851585,0.09331058806682879,,0,0,0
AAPL,2013-06-28,2013-06,0.28045742853561784,0.03200163821272395,0.21743566749224597,,0,0,0
AAPL,2013-07-31,2013-07,0.17541390101025423,-0.00532583828199551,0.14175423182169045,,0,0,0
AAPL,2013-08-30,2013-08,0.14132168236061515,-0.0761383979242034,0.14132168236061515,,0,0,0
AAPL,2013-09-30,2013-09,0.19578281853140123,0.008787630070873798,0.16312543038831495,,0,0,0
AAPL,2013-10-31,2013-10,0.09065963498840257,-0.04384799575742304,-0.04050402027008937,,0,0,0
AAPL,2013-11-29,2013-11,0.025211956419116666,-0.10122421747641253,-0.04465215229391295,,0,0,0
AAPL,2013-12-31,2013-12,-0.006523127907208881,-0.10915384001117956,-0.03292133317362411,,0,0,0
AAPL,2014-01-31,2014-01,0.18675591700669236,0.0018583721834264377,0.18373973280830946,,0,0,0
AAPL,2014-02-28,2014-02,0.20739560318235228,-0.01573484478651066,0.2028729493422865,,0,0,1
AAPL,2014-03-31,2014-03,0.22918055064680343,-0.03498958619979098,0.21196550208602072,,0,0,1
AAPL,2014-04-30,2014-04,0.1746353731086554,-0.007707135951410926,0.16431490477292,,0,0,0
AAPL,2014-05-30,2014-05,0.13072759141199963,-0.006871727386830395,0.13072759141199963,,0,0,0
AAPL,2014-06-30,2014-06,0.11158936834176258,0.0017206499515762808,0.07726245561175071,,0,0,0
AAPL,2014-07-31,2014-07,0.12280334728033493,-0.01171548117154797,0.12280334728033493,,0,0,0
AAPL,2014-08-29,2014-08,0.16097560975609748,-0.06087804878048775,0.1602926829268294,,0,0,0
AAPL,2014-09-30,2014-09,0.18114143920595538,-0.044565756823821245,0.1168238213399504,,0,0,0
AAPL,2014-10-31,2014-10,0.10185185185185186,-0.018611111111111134,0.0986111111111112,,0,0,0
AAPL,2014-11-28,2014-11,0.11830488522660376,-0.10880349785588173,0.08769864626250734,,0,0,0
AAPL,2014-12-31,2014-12,0.20492842906323605,-0.03977169777133538,0.13535060699402068,,0,0,0
AAPL,2015-01-30,2015-01,0.13519972686923865,0.012546944349607347,0.10063161488562633,,0,0,0
AAPL,2015-02-27,2015-02,0.032617157091701765,-0.04841974155379114,0.01416783434532154,,0,0,0
AAPL,2015-03-31,2015-03,0.0660612392509845,-0.001446596479948603,0.007996463875271198,,0,0,0
AAPL,2015-04-30,2015-04,0.059049141030762975,-0.04059129045145837,-0.022213343987215306,,0,0,0
AAPL,2015-05-29,2015-05,0.013739637703408025,-0.20847405587964385,-0.13325145839729813,,0,1,0
AAPL,2015-06-30,2015-06,0.05297986844727931,-0.17783535977675902,-0.1304763803069563,,0,0,0
AAPL,2015-07-31,2015-07,-0.006347897774113709,-0.14987633965375102,-0.006347897774113709,,0,0,0
AAPL,2015-08-31,2015-08,0.08699893579283424,-0.04469670095778655,0.04913089748137622,,0,0,0
AAPL,2015-09-30,2015-09,0.11124206708975515,-0.03871260199456028,-0.027017225747960172,,0,0,0
AAPL,2015-10-30,2015-10,0.0256903765690375,-0.21824267782426776,-0.20937238493723842,,0,1,0
AAPL,2015-11-30,2015-11,0.006170752324598405,-0.21031276415891798,-0.14835164835164838,,0,1,0
AAPL,2015-12-31,2015-12,0.055671670150104546,-0.11248337450123502,0.055671670150104546,,0,0,0
AAPL,2016-01-29,2016-01,0.15163344976371462,-0.03739469899321968,-0.03698376823505245,,0,0,0
AAPL,2016-02-29,2016-02,0.15937532319784875,-0.065673802875168,0.03785293205088425,,0,0,0
AAPL,2016-03-31,2016-03,0.028534727956693207,-0.1711166162033213,-0.13386549224699507,,0,0,0
AAPL,2016-04-29,2016-04,0.11307872839769595,-0.036270535523789116,0.11169191380413901,,0,0,0
AAPL,2016-05-31,2016-05,0.09633486881634301,-0.07830963348688158,0.06969757660725007,,0,0,0
AAPL,2016-06-30,2016-06,0.20889121338912142,-0.00638075313807529,0.1734309623430963,,0,0,0
AAPL,2016-07-29,2016-07,0.13472795317148067,-0.01036368870549853,0.09855100278284246,,0,0,0
AAPL,2016-08-31,2016-08,0.11451460885956655,-0.027992459943449566,0.04165881244109326,,0,0,0
AAPL,2016-09-30,2016-09,0.045997346306943854,-0.06492702344095536,0.024502432551968045,,0,0,0
AAPL,2016-10-31,2016-10,0.1339615994363219,-0.06896248018319551,0.1339615994363219,,0,0,0
AAPL,2016-11-30,2016-11,0.2648389431777054,-0.012757871878393057,0.26474846181686584,,0,0,1
AAPL,2016-12-30,2016-12,0.24434467276808847,0.0017268174753928278,0.24071835606976344,,0,0,0
AAPL,2017-01-31,2017-01,0.21557478368355998,0.05916769674495259,0.21557478368355998,,0,0,1
AAPL,2017-02-28,2017-02,0.13949923352069482,0.012336666909993355,0.12176071246076337,,0,0,0
AAPL,2017-03-31,2017-03,0.08659334539885832,-0.020743421968536735,0.002505916747876924,,0,0,0
AAPL,2017-04-28,2017-04,0.08666898712147564,-0.00960668290985034,0.040723981900452344,,0,0,0
AAPL,2017-05-31,2017-05,0.06644409531290929,-0.06866980885048435,0.06644409531290929,,0,0,0
AAPL,2017-06-30,2017-06,0.13907790584641022,-0.008957089293153864,0.07012914872934317,,0,0,0
AAPL,2017-07-31,2017-07,0.10300544611040152,0.012236939420426474,0.09628185302225534,,0,0,0
AAPL,2017-08-31,2017-08,0.07463414634146348,-0.08201219512195113,0.04786585365853657,,0,0,0
AAPL,2017-09-29,2017-09,0.14469244744355048,-0.004152608357124388,0.09804048793148179,,0,0,0
AAPL,2017-10-31,2017-10,0.06045906294368186,-0.012718883104590684,-0.007453857075248371,,0,0,0
AAPL,2017-11-30,2017-11,,,,,0,0,0
AAPL,2017-12-29,2017-12,,,,,0,0,0
AAPL,2018-01-31,2018-01,,,,,0,0,0
AAPL,2018-02-07,2018-02,,,,,0,0,0
ABBV,2013-02-28,2013-02,0.2776273022751896,0.006771397616468056,0.2066630552546045,,0,0,0
ABBV,2013-03-28,2013-03,0.15669445806768034,-0.005149583128984836,0.05762628739578224,,0,0,0
ABBV,2013-04-30,2013-04,0.024321389793702686,-0.10836047774158508,-0.02931596091205202,,0,0,0
ABBV,2013-05-31,2013-05,0.06535488404778644,-0.038182244085265715,-0.0016397282736003715,,0,0,0
ABBV,2013-06-28,2013-06,0.15916787614900807,0.006531204644412147,0.0723270440251571,,0,0,0
ABBV,2013-07-31,2013-07,0.09476693051890939,-0.0697009674582233,0.09476693051890939,,0,0,0
ABBV,2013-08-30,2013-08,0.16850504576390524,-0.0004693733865288596,0.13705702886646343,,0,0,0
ABBV,2013-09-30,2013-09,0.21439749608763692,-0.004694835680751019,0.18511066398390352,,0,0,0
ABBV,2013-10-31,2013-10,0.12115583075335401,-0.033436532507740035,-0.02270381836945312,,0,0,0
ABBV,2013-11-29,2013-11,0.12115583075335401,-0.033436532507740035,0.06480908152734788,,0,0,0
ABBV,2013-12-31,2013-12,0.016474152622609317,-0.1132361295209241,0.010035978034463211,,0,0,0
ABBV,2014-01-31,2014-01,0.09039203737558399,-0.056266504164127484,0.03960999390615494,,0,0,0
ABBV,2014-02-28,2014-02,0.06717737183264583,-0.08740915340797473,0.06717737183264583,,0,0,0
ABBV,2014-03-31,2014-03,0.10486381322957206,-0.0961089494163424,0.0980544747081713,,0,0,0
ABBV,2014-04-30,2014-04,0.11789554531490021,-0.02246543778801846,0.0320660522273426,,0,0,0
ABBV,2014-05-30,2014-05,0.07159948463095889,-0.041965764770844904,0.023375667218847873,,0,0,0
ABBV,2014-06-30,2014-06,0.05634301913536488,-0.07778171509567688,0.03685329553508154,,0,0,0
ABBV,2014-07-31,2014-07,0.1641192204814672,-0.005540695452808664,0.14596866641192197,,0,0,0
ABBV,2014-08-29,2014-08,0.2518089725036179,-0.04305354558610719,0.2518089725036179,,0,0,1
ABBV,2014-09-30,2014-09,0.20689058171745156,-0.08414127423822715,0.14785318559556782,,0,0,0
ABBV,2014-10-31,2014-10,0.09848723605420728,-0.0490072486605736,-0.028521903561298467,,0,0,0
ABBV,2014-11-28,2014-11,0.0073699421965316425,-0.19826589595375732,-0.13843930635838153,,0,0,0
ABBV,2014-12-31,2014-12,0.033465770171149156,-0.152200488997555,-0.12882029339853296,,0,0,0
ABBV,2015-01-30,2015-01,0.10173985086992543,-0.08069594034797023,0.0657829328914663,,0,0,0
ABBV,2015-02-27,2015-02,0.11520661157024792,-0.0819834710743802,0.1006611570247935,,0,0,0
ABBV,2015-03-31,2015-03,0.2036214554151008,-0.026135975401434974,0.14776221387085742,,0,0,1
ABBV,2015-04-30,2015-04,0.10160841323847825,-0.012372409526755335,0.08506031549644288,,0,0,0
ABBV,2015-05-29,2015-05,0.06968013215197488,-0.08830154677879565,-0.03123592130950592,,0,0,0
ABBV,2015-06-30,2015-06,0.060127995237386545,-0.21863372525673463,-0.21431760678672418,,0,1,0
ABBV,2015-07-31,2015-07,0.004142265390658428,-0.31052706756177695,-0.22725324953578063,,0,1,0
ABBV,2015-08-31,2015-08,0.0275596859477647,-0.22656625540778708,-0.06825829194039412,,0,1,0
ABBV,2015-09-30,2015-09,0.1786436316853519,-0.11284690314280454,0.09906267230288557,,0,0,0
