claim_id,feature,family,causal_role,target,top_fraction,orientation,gross_directionally_positive,globally_adjusted_diagnostic_survivor,discovery_lift_mean,discovery_lift_lb,discovery_precision,discovery_base_rate,discovery_recall,discovery_median_lead_days,discovery_mean_terminal_return,discovery_mean_mfe,discovery_mean_mae,validation_lift_mean,validation_lift_lb,validation_precision,validation_base_rate,validation_recall,validation_median_lead_days,validation_mean_terminal_return,validation_mean_mfe,validation_mean_mae,diagnostic_lockbox_lift_mean,diagnostic_lockbox_lift_lb,diagnostic_lockbox_precision,diagnostic_lockbox_base_rate,diagnostic_lockbox_recall,diagnostic_lockbox_median_lead_days,diagnostic_lockbox_mean_terminal_return,diagnostic_lockbox_mean_mfe,diagnostic_lockbox_mean_mae
beta_126:down_63d_50pct:top5,beta_126,market_relative,market_loading,down_63d_50pct,0.05,1,False,False,0.0219154537849465,-0.0369662651691163,0.0239898989898989,0.0020256142185049,0.6129032258064516,44.5,0.0022471214079164,0.1232193944205782,-0.1295522613898407,0.0026383770177744,-0.0089062423418532,0.003076923076923,0.000438194638091,0.3636363636363636,15.0,0.1778782061283102,0.2642684979224573,-0.0780827756852182,0.0,,0.0,0.0,,,0.0401156512353007,0.1245988008833914,-0.0820315222065742
beta_126:down_63d_50pct:top10,beta_126,market_relative,market_loading,down_63d_50pct,0.1,1,False,False,0.0108339818260842,-0.0186518708273955,0.0128700128700128,0.0020256142185049,0.6451612903225806,45.0,0.0058183906466009,0.1121440323981143,-0.1153304732919637,0.0011313126535672,-0.0045078660221707,0.0015698587127158,0.000438194638091,0.3636363636363636,15.0,0.1397397878888981,0.2142674559501271,-0.075737047063642,0.0,,0.0,0.0,,,0.0406264889521212,0.1196678669041207,-0.0776785577317656
beta_126:down_63d_50pct:top20,beta_126,market_relative,market_loading,down_63d_50pct,0.2,1,False,False,0.0045536549376375,-0.0085565482923745,0.006578947368421,0.0020256142185049,0.6532258064516129,45.0,0.0087962478783983,0.1027461214116219,-0.1026124338799519,0.0003544753524294,-0.0022990711562418,0.0007930214115781,0.000438194638091,0.3636363636363636,15.0,0.1043927313339333,0.1757321220979402,-0.0726186135206437,0.0,,0.0,0.0,,,0.037794444524401,0.1109385637813742,-0.0727664346200315
residual_mom_126:up_63d_80pct:top5,residual_mom_126,market_relative,idiosyncratic_direction,up_63d_80pct,0.05,1,False,False,0.0002813586596865,-0.000889432639419,0.0003193867773874,4.900679560899112e-05,0.3333333333333333,53.0,0.0352520053465139,0.1199938072379359,-0.0891306114685095,0.0102741404365073,-0.0075559928230938,0.0123076923076923,0.0020316296856949,0.3137254901960784,54.0,0.0669713981573655,0.1420976544660306,-0.0754018252999878,0.0,,0.0,0.0,,,0.0565019864218974,0.120693493435173,-0.0607914161961775
residual_mom_126:up_63d_80pct:top10,residual_mom_126,market_relative,idiosyncratic_direction,up_63d_80pct,0.1,1,False,False,0.0002813586596865,-0.0008544344327889,0.0003250975292587,4.900679560899112e-05,0.6666666666666666,55.0,0.0320276625904679,0.1091264917508668,-0.0818171105473998,0.0054232770142153,-0.0041048251465856,0.0074568288854003,0.0020316296856949,0.3725490196078431,49.0,0.055085732766631,0.1225445677044304,-0.0683043147512951,0.0,,0.0,0.0,,,0.0522059556036301,0.1096151095222889,-0.0539008475818288
residual_mom_126:up_63d_80pct:top20,residual_mom_126,market_relative,idiosyncratic_direction,up_63d_80pct,0.2,1,False,False,0.0001986867020145,-0.0005667629500306,0.0002461235540241,4.900679560899112e-05,1.0,57.0,0.0270710663699774,0.0983091573546256,-0.0759081079896906,0.0019315551867056,-0.0019839136985089,0.0039651070578905,0.0020316296856949,0.392156862745098,51.5,0.0458705978916248,0.1073311650909656,-0.0623504476936434,0.0,,0.0,0.0,,,0.0501190243730083,0.1016241500142973,-0.0488987857178994
residual_mom_126:down_63d_50pct:top5,residual_mom_126,market_relative,idiosyncratic_direction,down_63d_50pct,0.05,-1,False,False,0.0197877986562556,-0.0299729766356781,0.0219853431045969,0.0020256142185049,0.532258064516129,45.5,0.002982224330411,0.1138844180957322,-0.1171804072089279,0.0027665821459795,-0.0092819132075055,0.0032051282051282,0.000438194638091,0.3636363636363636,15.0,0.1143739230612753,0.2125807654737962,-0.0823838826900445,0.0,,0.0,0.0,,,0.0212372161385711,0.1293519169609848,-0.1113139023740211
residual_mom_126:down_63d_50pct:top10,residual_mom_126,market_relative,idiosyncratic_direction,down_63d_50pct,0.1,-1,False,False,0.011189915058372,-0.0176872318283276,0.0132846230488209,0.0020256142185049,0.6451612903225806,44.5,0.0053727459917038,0.103811977112888,-0.1060927443883014,0.0011640180434154,-0.0046025945093154,0.0016025641025641,0.000438194638091,0.3636363636363636,15.0,0.0927477963364301,0.1793466479233524,-0.0771473831840583,0.0,,0.0,0.0,,,0.0232903923726648,0.1177359701276784,-0.0987095088138778
residual_mom_126:down_63d_50pct:top20,residual_mom_126,market_relative,idiosyncratic_direction,down_63d_50pct,0.2,-1,False,False,0.005320206063663,-0.009262557139555,0.0073754868650037,0.0020256142185049,0.717741935483871,46.0,0.0113278427168573,0.0955855596915078,-0.0923225672381939,0.0003627359921334,-0.0023216644413992,0.000801282051282,0.000438194638091,0.3636363636363636,15.0,0.0792992560017413,0.1540877105737159,-0.0730823792351314,0.0,,0.0,0.0,,,0.026725479471329,0.1069499194196469,-0.083086278961373
rel_strength_126:up_63d_80pct:top5,rel_strength_126,market_relative,relative_strength,up_63d_80pct,0.05,1,False,False,0.0002813586596865,-0.000889432639419,0.0003193867773874,4.900679560899112e-05,0.3333333333333333,53.0,0.0365664011255145,0.1232273882901644,-0.0900693599406615,0.0095049096672766,-0.0084386156118453,0.0115384615384615,0.0020316296856949,0.2941176470588235,54.0,0.0763737268275261,0.1494646445261429,-0.0717022974986161,0.0,,0.0,0.0,,,0.0579406166998225,0.1229297788838318,-0.0627480196394056
