claim_id,feature,family,causal_role,target,top_fraction,orientation,gross_directionally_positive,globally_adjusted_diagnostic_survivor,discovery_lift_mean,discovery_lift_lb,discovery_precision,discovery_base_rate,discovery_recall,discovery_median_lead_days,discovery_mean_terminal_return,discovery_mean_mfe,discovery_mean_mae,validation_lift_mean,validation_lift_lb,validation_precision,validation_base_rate,validation_recall,validation_median_lead_days,validation_mean_terminal_return,validation_mean_mfe,validation_mean_mae,diagnostic_lockbox_lift_mean,diagnostic_lockbox_lift_lb,diagnostic_lockbox_precision,diagnostic_lockbox_base_rate,diagnostic_lockbox_recall,diagnostic_lockbox_median_lead_days,diagnostic_lockbox_mean_terminal_return,diagnostic_lockbox_mean_mfe,diagnostic_lockbox_mean_mae
intraday_63:down_42d_30pct:top20,intraday_63,session,regular_session_demand,down_42d_30pct,0.2,-1,True,False,0.008403924178215914,-0.004905835272735472,0.01709261237570877,0.008670237084449089,0.391713747645951,29.0,0.01215794957052947,0.0761514657594128,-0.06955073908895724,0.001824212004845236,-0.004489314858572027,0.005608974358974359,0.0037838053132592505,0.29473684210526313,21.0,0.0504556212131498,0.10462182989946915,-0.05619839970612274,0.004097653554175293,-0.0016699780529516378,0.006944444444444444,0.002846790890269151,0.48484848484848486,29.5,0.014136223448965805,0.08053284333721329,-0.06599256431896142
residual_mom_63:down_42d_30pct:top20,residual_mom_63,market_relative,idiosyncratic_direction,down_42d_30pct,0.2,-1,True,False,0.010863690720556015,-0.00616115921328155,0.0195595003287311,0.008670237084449089,0.448210922787194,28.0,0.008511657117957545,0.0747281309313725,-0.0729861708855877,0.0024251735433067742,-0.0062722051894295045,0.006209935897435897,0.0037838053132592505,0.3263157894736842,15.0,0.05801714798778732,0.11313126044461484,-0.05657229966340971,0.004097653554175293,-0.0028767386055478664,0.006944444444444444,0.002846790890269151,0.48484848484848486,25.5,0.014193574624211816,0.08135716131055697,-0.06603893192289029
rel_strength_63:down_42d_30pct:top20,rel_strength_63,market_relative,relative_strength,down_42d_30pct,0.2,-1,True,False,0.010289543738928719,-0.005869790375616048,0.01898422090729783,0.008670237084449089,0.4350282485875706,28.0,0.009020631720857507,0.07406483732286759,-0.07143257852255426,0.0022248530304862617,-0.006312999000116623,0.006009615384615385,0.0037838053132592505,0.3157894736842105,15.0,0.05682761879423285,0.11099443074877084,-0.0558901845547911,0.004097653554175293,-0.0028767386055478664,0.006944444444444444,0.002846790890269151,0.48484848484848486,25.5,0.012925328170975579,0.07941430549296344,-0.06484570182118524
overnight_5:up_42d_50pct:top5,overnight_5,session,overnight_information,up_42d_50pct,0.05,1,True,False,0.0005530827531508905,-0.002448329626119068,0.0009454774661203908,0.0003918751224609758,0.125,33.0,0.012626934298510636,0.07663793405238943,-0.07070044997046857,0.01588364428884003,-0.0174400398644605,0.019230769230769232,0.0033456804875134426,0.2976190476190476,32.0,0.05128801890374814,0.11063040831345834,-0.06218225888681019,0.004051069703243616,-0.008196394888225184,0.005,0.0009489302967563837,0.2727272727272727,40.0,0.026504583386989113,0.07960560315443045,-0.05442983334112289
gap_abs_63:down_42d_30pct:top20,gap_abs_63,session,information_jump,down_42d_30pct,0.2,1,True,False,0.021052897095532333,-0.01948113866087988,0.029710203750304406,0.008670237084449089,0.6892655367231638,29.0,0.00990620183672885,0.08728227634482905,-0.0835604765466456,0.00454196246744106,-0.00512383120700053,0.008326724821570182,0.0037838053132592505,0.4421052631578947,18.0,0.07509767631664413,0.135735470394608,-0.06339147082262417,0.004026061343407825,-0.0026293195554501414,0.006872852233676976,0.002846790890269151,0.48484848484848486,29.0,0.025876036471214236,0.09096200042845931,-0.0654124963868197
up_volume_share_42:down_21d_20pct:top20,up_volume_share_42,signed_volume_proxy,up_day_volume_share,down_21d_20pct,0.2,-1,True,False,0.008412536939783121,-0.004105593413233136,0.018641701568530837,0.01021690522433125,0.36261980830670926,14.0,0.0045716779620639655,0.045660467495521787,-0.04444282863202671,0.0013909681071529343,-0.005112367587090052,0.012620192307692308,0.011230138186452153,0.22340425531914893,13.0,0.02245551141897239,0.059905217684131956,-0.03942469661520793,0.0040052834095081835,-0.004007761739221843,0.009630503144654088,0.005625219735145904,0.3402777777777778,16.0,0.010101793238897693,0.04900338108517031,-0.0374146412828348
residual_mom_252:up_21d_30pct:top20,residual_mom_252,market_relative,idiosyncratic_direction,up_21d_30pct,0.2,-1,True,False,0.002646397559691497,-0.001681199502080121,0.0039029535864978904,0.0013219957239150658,0.4567901234567901,16.0,-0.007264987375220836,0.045743228682928246,-0.05689658490542856,0.01385853354129784,-0.008913914225622061,0.019831730769230768,0.005973477758751145,0.66,14.0,0.03430380099631184,0.08275007871279606,-0.04725753742841068,0.003943025118168677,-0.004165983679705491,0.00589622641509434,0.001953201296925661,0.6,16.5,0.011157617583521271,0.05731863219761845,-0.043663538416684605
beta_63:up_21d_30pct:top10,beta_63,market_relative,market_loading,up_21d_30pct,0.1,1,True,False,0.005266820009383668,-0.000728565235971858,0.00658846215651615,0.0013219957239150658,0.5061728395061729,15.0,0.003821724234461004,0.059272008859815796,-0.05924258213803633,0.0317034118772476,-0.007041295757017195,0.03767660910518053,0.005973477758751145,0.64,14.0,0.03827891209100407,0.09172921081769989,-0.05472895647533717,0.003822693966840222,-0.0055422051267303785,0.005775895263765884,0.001953201296925661,0.3,17.0,0.017974651757674737,0.06173530197922633,-0.0412491798515913
beta_42:up_21d_30pct:top10,beta_42,market_relative,market_loading,up_21d_30pct,0.1,1,True,False,0.004784737412565414,-0.0006102182549060616,0.006106379559697895,0.0013219957239150658,0.4691358024691358,15.5,0.0022443578282873924,0.05705054226992439,-0.05930671450799119,0.031310947199068635,-0.011770918239178349,0.03728414442700157,0.005973477758751145,0.6333333333333333,13.0,0.035630554661066315,0.08995025354501805,-0.05598895293505382,0.0038226939668402214,-0.003576167782566799,0.005775895263765884,0.001953201296925661,0.3,16.0,0.015625469842222062,0.060304708120780044,-0.04176585140157694
gap_abs_10:down_42d_30pct:top5,gap_abs_10,session,information_jump,down_42d_30pct,0.05,1,True,False,0.025988362636566516,-0.02154210640815611,0.03465658475110271,0.008670237084449089,0.2071563088512241,24.0,0.008819673258472582,0.08625235248045772,-0.0857597630642884,0.013138314568947798,-0.025880918083157366,0.016923076923076923,0.0037838053132592505,0.23157894736842105,11.0,0.09335326364710135,0.16237895612184372,-0.07157337259637309,0.003819875776397516,-0.005499609340820071,0.006666666666666667,0.002846790890269151,0.12121212121212122,34.0,0.02174195044754332,0.0887361193342224,-0.06246542103326558
mom5_x_volumez21:down_42d_30pct:top5,mom5_x_volumez21,interaction,price_volume_confirmation,down_42d_30pct,0.05,1,True,False,0.010555291770424781,-0.010362072799484388,0.019242902208201892,0.008670237084449089,0.11487758945386065,28.0,0.01017024915015391,0.07426696997257193,-0.07038478277509713,0.004676776107409338,-0.006041988376678706,0.008468052347959968,0.0037838053132592505,0.11578947368421053,20.0,0.047137011262529976,0.10340793393287137,-0.05839632113775072,0.003819875776397516,-0.004077267013166281,0.006666666666666667,0.002846790890269151,0.12121212121212122,24.5,0.028635310131209218,0.07999733543045327,-0.05053887644650692
gap_abs_42:down_42d_30pct:top20,gap_abs_42,session,information_jump,down_42d_30pct,0.2,1,True,False,0.018942336173379565,-0.017453328026278705,0.027599642828151635,0.008670237084449089,0.64030131826742,29.0,0.008855226766473446,0.08477515586828173,-0.08240828045324673,0.004740217820335587,-0.005671598179181531,0.00852498017446471,0.0037838053132592505,0.45263157894736844,19.0,0.07149063225721806,0.13054629553875297,-0.06332441322375011,0.003811284711105419,-0.0028287860877108002,0.00665807560137457,0.002846790890269151,0.4696969696969697,30.0,0.020869318873902837,0.08569764276067275,-0.0651554458640603
obv_slope_10:down_21d_20pct:top5,obv_slope_10,signed_volume_proxy,obv_proxy,down_21d_20pct,0.05,-1,True,False,0.009150725916161074,-0.0067669181466820955,0.019388761091028592,0.01021690522433125,0.09424920127795527,15.0,0.00390896123993826,0.04627131205713505,-0.044619478430052435,0.0015912886199734475,-0.011552959351468647,0.01282051282051282,0.011230138186452153,0.05673758865248227,14.5,0.02707363518473912,0.06406218933945675,-0.03766437075262676,0.0038087425290050385,-0.00891477468091678,0.009433962264150943,0.005625219735145904,0.08333333333333333,10.5,0.013122102211313956,0.048595461496568515,-0.03444830512153379
signed_volume_42:down_21d_20pct:top20,signed_volume_42,signed_volume_proxy,tick_rule_flow_proxy,down_21d_20pct,0.2,-1,True,False,0.008740620929284432,-0.0036775049002924064,0.018970189701897018,0.01021690522433125,0.36900958466453676,15.0,0.004227660443036158,0.04545057459571938,-0.04467096574062462,0.0015912886199734475,-0.005285786501701933,0.01282051282051282,0.011230138186452153,0.22695035460992907,13.5,0.0221762872430251,0.05989284187730908,-0.039631613182269425,0.0038087425290050385,-0.004124598524278196,0.009433962264150943,0.005625219735145904,0.3333333333333333,15.0,0.011104660573805238,0.04961172230786167,-0.03672641067559383
