claim_id,feature,family,target,orientation,diagnostic_survivor,discovery_n,discovery_beta,discovery_hac_t,discovery_bonferroni_lb,discovery_spearman,validation_n,validation_beta,validation_hac_t,validation_bonferroni_lb,validation_spearman,diagnostic_holdout_n,diagnostic_holdout_beta,diagnostic_holdout_hac_t,diagnostic_holdout_bonferroni_lb,diagnostic_holdout_spearman
gold_mom_3:future_6m_return,gold_mom_3,cross_asset,future_6m_return,1,False,264,0.06593600459404453,0.6581902021989948,-0.29705316996135517,0.06593600459404449,156,-0.22324603688893807,-1.538802202640794,-0.7489284134248988,-0.223246036888938,183,0.1982271114487794,1.805933358764383,-0.1994987133691368,0.19822711144877936
spx_mom_60:future_6m_realized_vol,spx_mom_60,trend,future_6m_realized_vol,-1,False,264,0.13322563461994238,0.7467492583268,-0.5132251347416634,0.13322563461994225,156,-0.3997945346209163,-3.0432359940261176,-0.8758128683631057,-0.39979453462091624,183,0.19578728470389198,1.6269555825212707,-0.2402576499558106,0.19578728470389217
gold_mom_24:future_6m_realized_vol,gold_mom_24,cross_asset,future_6m_realized_vol,1,False,264,0.38701067427080116,2.9176401251418884,-0.09362242929359582,0.38701067427080116,156,-0.38191904664064114,-2.5764225792809623,-0.9190456707898131,-0.381919046640641,183,0.19019487283920647,1.2724347463045755,-0.35141396739734143,0.19019487283920655
spx_mom_1:future_6m_drawdown_loss,spx_mom_1,trend,future_6m_drawdown_loss,-1,False,264,0.15712602099541212,2.564912509951852,-0.06484588739075947,0.1571260209954122,156,0.2357000219185872,2.879424733455533,-0.06090353238431323,0.23570002191858738,183,0.18924130916743045,2.0156662166540467,-0.15094731422195143,0.18924130916743065
cpi_yoy_change_6:future_6m_realized_vol,cpi_yoy_change_6,macro,future_6m_realized_vol,1,False,264,0.21263952230816402,1.5625064628552654,-0.280471402668849,0.21263952230816424,156,-0.07018381248913406,-0.5200275984283524,-0.559211020038201,-0.07018381248913398,183,0.18713236157997384,1.419967385580688,-0.2903892018954508,0.18713236157997387
cape_change_12:future_12m_return,cape_change_12,valuation,future_12m_return,-1,False,264,0.22963160071323646,1.3990878967310312,-0.3650837005900998,0.22963160071323643,156,-0.3514275147478947,-1.9145650087039798,-1.0165292835747775,-0.3514275147478945,177,0.1853434050651956,1.344496093580859,-0.31416183856666174,0.18534340506519564
spx_mom_6:future_6m_drawdown_loss,spx_mom_6,trend,future_6m_drawdown_loss,-1,False,264,0.21084990207378143,1.7920643987549387,-0.21547652095860445,0.21084990207378154,156,0.2966510787332234,2.1415139193600727,-0.2052839318219195,0.29665107873322344,183,0.1820787894977468,1.1805714491841603,-0.3767638564909239,0.18207878949774697
spx_vol_12:future_6m_realized_vol,spx_vol_12,volatility,future_6m_realized_vol,1,False,264,0.28446025938672426,2.0818401373349027,-0.2106440235737287,0.2844602593867245,156,0.44741824848666845,3.274838667256449,-0.04762853448978832,0.4474182484866683,183,0.1777157268960548,1.3435336838186651,-0.30157581170814074,0.17771572689605478
spx_vol_6:future_6m_realized_vol,spx_vol_6,volatility,future_6m_realized_vol,1,False,264,0.3171181958788605,2.5474443288652773,-0.13394658543537302,0.3171181958788606,156,0.44321411073003447,3.4067346009669723,-0.028194744264465943,0.4432141107300341,183,0.17513491497810807,1.1456730789487208,-0.37876906617864714,0.17513491497810826
gold_mom_12:future_6m_realized_vol,gold_mom_12,cross_asset,future_6m_realized_vol,1,False,264,0.195539036245435,1.398307342725739,-0.3111637484452626,0.195539036245435,156,-0.32826413364732665,-2.065506782675002,-0.9041272557611165,-0.3282641336473266,183,0.1738445090191348,1.1971014906539819,-0.3523574554563996,0.173844509019135
cape_z_24:future_12m_return,cape_z_24,valuation,future_12m_return,-1,False,264,0.19932758969275216,1.0757046626316307,-0.47209635162881364,0.19932758969275224,156,-0.3903399661772377,-2.2665302250947215,-1.0143678042786177,-0.39033996617723754,177,0.17301899205346177,1.0916659491201515,-0.4012646849571721,0.17301899205346183
cpi_yoy_change_3:future_6m_drawdown_loss,cpi_yoy_change_3,macro,future_6m_drawdown_loss,1,False,264,0.2783583203815434,2.4528427319680155,-0.13284533117261205,0.2783583203815431,156,0.08657742776290889,0.9037623404415993,-0.2605371852067231,0.0865774277629089,183,0.1728538130984719,1.6221618646009945,-0.2132527962695289,0.17285381309847198
fourier_7y_placebo:future_6m_realized_vol,fourier_7y_placebo,interaction_or_placebo,future_6m_realized_vol,1,False,264,0.22513854651046156,1.579355679957994,-0.29138767122566794,0.2251385465104618,156,0.2577201701571588,1.0463349991623592,-0.6347631658245345,0.25772017015715876,183,0.17201808140229544,1.0630422345574846,-0.41431721536494537,0.17201808140229546
inflation_momentum_interaction:future_6m_return,inflation_momentum_interaction,interaction_or_placebo,future_6m_return,1,False,264,0.04145824362290351,0.32152833918732543,-0.42575387705492296,0.0414582436229035,156,0.3029349939150638,2.0561796264953376,-0.23090468613705,0.30293499391506346,183,0.17085640660123916,1.013423394533511,-0.44003329167657546,0.17085640660123913
gas_vol_24:future_6m_drawdown_loss,gas_vol_24,cross_asset,future_6m_drawdown_loss,1,False,0,,,,,120,0.09086191033801636,0.47592776880802584,-0.600910563625689,0.09086191033801638,183,0.16991901817509553,1.0301081341781828,-0.4277787474654649,0.1699190181750957
rate10_change_6:future_6m_return,rate10_change_6,macro,future_6m_return,-1,False,264,0.3099628752263682,3.1069543361415244,-0.051527941783627906,0.30996287522636823,156,0.002596838117455924,0.018978878620105076,-0.4931920488886213,0.0025968381174559254,183,0.1686275258854381,1.324858330454218,-0.29256417769488596,0.16862752588543814
real_rate:future_6m_drawdown_loss,real_rate,macro,future_6m_drawdown_loss,-1,False,264,0.1820656522561112,1.4510318567745317,-0.2725805136444814,0.18206565225611096,156,0.12143268258785891,0.8206914890735751,-0.4147072044186245,0.1214326825878589,183,0.1684308507564125,1.2619840471884531,-0.31517354106048945,0.1684308507564127
rate_inflation_gap:future_6m_drawdown_loss,rate_inflation_gap,interaction_or_placebo,future_6m_drawdown_loss,-1,False,264,0.1820656522561112,1.4510318567745317,-0.2725805136444814,0.18206565225611096,156,0.12143268258785891,0.8206914890735751,-0.4147072044186245,0.1214326825878589,183,0.1684308507564125,1.2619840471884531,-0.31517354106048945,0.1684308507564127
spx_mom_1:future_6m_realized_vol,spx_mom_1,trend,future_6m_realized_vol,-1,False,264,0.10146567233389393,1.5094901996973158,-0.14209731866394365,0.10146567233389385,156,0.26775299900428307,2.867227061025455,-0.07061923284804683,0.2677529990042831,183,0.16731415412812423,1.7803210451711475,-0.1732169726236461,0.1673141541281244
rate10_change_6:future_12m_return,rate10_change_6,macro,future_12m_return,-1,False,264,0.18273466926246598,1.2973755102739033,-0.3276266068283238,0.18273466926246626,156,0.052951473287284695,0.38202599972011064,-0.4492842337543278,0.052951473287284626,177,0.16623672578621881,1.280884656385397,-0.304024760360312,0.16623672578621884
cape_level:future_6m_return,cape_level,valuation,future_6m_return,-1,False,264,0.19441811656847008,1.528698023420799,-0.2664084269844025,0.19441811656847022,156,0.35330265022830765,2.281125740011066,-0.20790053727510394,0.3533026502283076,183,0.16253563820286765,1.0777461047752817,-0.3839196056951456,0.1625356382028677
spx_drawdown_24:future_12m_return,spx_drawdown_24,fragility,future_12m_return,-1,False,264,0.2641356954483779,1.9101330892582713,-0.2369199121760922,0.2641356954483781,156,-0.2138239025591755,-1.0817986860059827,-0.9300205125778342,-0.21382390255917566,177,0.16201889153314442,1.2675324904117062,-0.3011389434442353,0.16201889153314436
commodity_dxy_divergence:future_6m_drawdown_loss,commodity_dxy_divergence,interaction_or_placebo,future_6m_drawdown_loss,1,False,264,0.17873785068913853,1.2411294224949656,-0.34308358935596484,0.17873785068913864,156,0.10949805034747909,0.8089424052829141,-0.3809705885949587,0.10949805034747909,183,0.16201501104069482,1.1356042263403245,-0.3549375765153243,0.162015011040695
oil_vol_12:future_6m_return,oil_vol_12,cross_asset,future_6m_return,1,False,102,0.42663598170211076,3.098817378280404,-0.07223007635836765,0.42663598170211087,156,-0.29546869813974813,-1.8955519873508413,-0.8602733144549359,-0.2954686981397479,183,0.16082687803999282,0.9930945389624564,-0.42597365103080265,0.16082687803999274
spx_mom_12:future_12m_return,spx_mom_12,trend,future_12m_return,-1,False,264,0.2554083050173158,1.6141935345916292,-0.31791800279208504,0.2554083050173159,156,-0.3528599200265524,-1.8291785530490545,-1.0518462616399806,-0.35285992002655214,177,0.15775782967746405,1.0708277195672358,-0.3760608625191792,0.15775782967746405
spx_drawdown_12:future_12m_return,spx_drawdown_12,fragility,future_12m_return,-1,False,264,0.17741367255306348,1.3345467238857835,-0.30428534607271485,0.17741367255306362,156,-0.20420927732262084,-1.05928216329959,-0.9027412157793043,-0.20420927732262073,177,0.15554016562804215,1.1325399623117929,-0.3420954793293133,0.15554016562804213
spx_drawdown_120:future_12m_return,spx_drawdown_120,fragility,future_12m_return,-1,False,264,0.18895494628878318,1.362629185199592,-0.3135068392619128,0.18895494628878307,156,-0.24368576046949747,-1.1491776526661703,-1.0120469838106543,-0.2436857604694976,177,0.1547130735240212,1.2247086917617969,-0.30302461559973576,0.15471307352402117
oil_vol_12:future_6m_realized_vol,oil_vol_12,cross_asset,future_6m_realized_vol,1,False,102,0.45070143793362766,2.733784057043901,-0.14667377196356074,0.450701437933628,156,0.053898310442382774,0.3063265396328224,-0.5836498330230431,0.05389831044238271,183,0.1523188144713447,1.010455518175998,-0.39389013268959255,0.15231881447134482
real_rate:future_6m_return,real_rate,macro,future_6m_return,1,False,264,0.19142663674625365,1.3358357779584684,-0.3278176861777656,0.1914266367462537,156,0.25894643675617596,1.546324361208932,-0.3478343213798281,0.25894643675617596,183,0.151492484707025,0.8946101730985196,-0.462099552780582,0.15149248470702495
rate_inflation_gap:future_6m_return,rate_inflation_gap,interaction_or_placebo,future_6m_return,1,False,264,0.19142663674625365,1.3358357779584684,-0.3278176861777656,0.1914266367462537,156,0.25894643675617596,1.546324361208932,-0.3478343213798281,0.25894643675617596,183,0.151492484707025,0.8946101730985196,-0.462099552780582,0.15149248470702495
spx_vol_60:future_6m_drawdown_loss,spx_vol_60,volatility,future_6m_drawdown_loss,-1,False,264,0.1730183168888635,1.3470549979355455,-0.2923847214893882,0.1730183168888634,156,-0.21529281136825162,-1.349338827034433,-0.7934300856502173,-0.21529281136825165,183,0.1487108150876258,1.1568532969401037,-0.3170754995588461,0.14871081508762596
gold_mom_36:future_6m_drawdown_loss,gold_mom_36,cross_asset,future_6m_drawdown_loss,1,False,264,0.22843729230226478,1.657028655870428,-0.27109025567114126,0.2284372923022645,156,-0.03915837270457348,-0.28242013698727503,-0.5415604601558767,-0.03915837270457349,183,0.14858723384350636,0.9356627116953689,-0.42683234458766506,0.1485872338435065
spx_vol_3:future_6m_realized_vol,spx_vol_3,volatility,future_6m_realized_vol,1,False,264,0.27264122779142397,2.4269322266746434,-0.13441681412464618,0.27264122779142413,156,0.3644702944476933,3.6125368096614734,-0.0011011927798536547,0.3644702944476931,183,0.1472883851714927,1.072028651704894,-0.3505456298354681,0.14728838517149292
oil_vol_6:future_12m_return,oil_vol_6,cross_asset,future_12m_return,1,False,105,0.38238648144308507,2.7399032184957766,-0.12330980753462029,0.38238648144308507,156,-0.21804934330103837,-1.3826391331492212,-0.7894863961896426,-0.21804934330103828,177,0.14679022177593878,0.9412315084788498,-0.4183069431196995,0.14679022177593878
oil_vol_6:future_6m_return,oil_vol_6,cross_asset,future_6m_return,1,False,105,0.2751606883682353,2.4506276994187837,-0.13168667715676086,0.2751606883682354,156,-0.19217651056566193,-1.1419108092640096,-0.8019809452635662,-0.19217651056566193,183,0.1459294447533934,0.8379602240684837,-0.4850888994659255,0.14592944475339342
spx_vol_3:future_12m_return,spx_vol_3,volatility,future_12m_return,1,False,264,0.24855311128357988,2.710316318122113,-0.0837402638032177,0.24855311128357968,156,-0.11139384552164498,-0.8475207759490987,-0.5876419965083162,-0.1113938455216451,177,0.1436912449576704,1.3886259257412046,-0.23125369517178448,0.14369124495767044
dxy_mom_36:future_6m_realized_vol,dxy_mom_36,cross_asset,future_6m_realized_vol,-1,False,252,0.1955217330418118,1.2695841387096638,-0.362506290065501,0.19552173304181197,156,-0.5861769214964201,-6.2013592922886,-0.9286798431931637,-0.5861769214964199,183,0.143254642720074,1.2149220263486575,-0.28399603368237863,0.1432546427200741
gold_mom_6:future_6m_realized_vol,gold_mom_6,cross_asset,future_6m_realized_vol,1,False,264,0.08886741726408975,0.6727570538730117,-0.3897701223616605,0.08886741726408966,156,-0.21808095335935906,-1.5760424280085599,-0.7194670549813916,-0.21808095335935887,183,0.1426730788812044,1.0345074492216733,-0.3570516833986189,0.1426730788812045
gas_oil_ratio_mom12:future_12m_return,gas_oil_ratio_mom12,interaction_or_placebo,future_12m_return,1,False,0,,,,,120,0.24871866101812629,1.166329395961876,-0.5239790189550342,0.24871866101812617,177,0.14118522878759027,1.0462658469684283,-0.3477706497685751,0.14118522878759027
gas_mom_36:future_6m_drawdown_loss,gas_mom_36,cross_asset,future_6m_drawdown_loss,1,False,0,,,,,96,0.036932202412430865,0.20707220382701333,-0.6093256906643536,0.03693220241243083,183,0.14097400610703387,1.3184861639477854,-0.24644946121897682,0.14097400610703395
oil_vol_6:future_6m_realized_vol,oil_vol_6,cross_asset,future_6m_realized_vol,1,False,105,0.33570391872278654,1.8872264301179171,-0.30884347950470176,0.33570391872278676,156,0.023821339950372215,0.15842024448566985,-0.5210299289043255,0.02382133995037217,183,0.1401901733334377,0.9724564713358435,-0.38216976374428563,0.14019017333343772
rate10_change_24:future_6m_drawdown_loss,rate10_change_24,macro,future_6m_drawdown_loss,1,False,264,0.12287628335234857,1.0255639944517123,-0.31126167591568077,0.1228762833523484,156,-0.0752807440723289,-0.43909085461044556,-0.6965101003676232,-0.07528074407232893,183,0.14012516174927717,1.0690741654851934,-0.3348060930171689,0.1401251617492773
spx_vol_3:future_6m_drawdown_loss,spx_vol_3,volatility,future_6m_drawdown_loss,1,False,264,0.0174746290867382,0.1986708683443476,-0.30123577076870667,0.01747462908673816,156,0.1986149696469233,1.890145611054767,-0.1821343841921583,0.19861496964692346,183,0.14007051297775652,1.0872194812442626,-0.32675217225910863,0.14007051297775674
rate10_change_3:future_6m_return,rate10_change_3,macro,future_6m_return,-1,False,264,0.30061395111053213,3.8366398034454288,0.01670403420699773,0.30061395111053185,156,0.05299548828983226,0.41979263979542036,-0.4044365057551181,0.05299548828983216,183,0.1394217401963503,1.085633926110988,-0.3259173660934943,0.1394217401963502
real_rate_change_12:future_6m_realized_vol,real_rate_change_12,macro,future_6m_realized_vol,-1,False,264,0.14058399594727794,0.9424932628342899,-0.3998965766218832,0.1405839959472781,156,-0.10536264639408272,-0.8700451637631387,-0.5441633667802223,-0.10536264639408251,183,0.1394186711364187,0.9819819894201363,-0.37502742440017844,0.1394186711364189
gas_oil_ratio_mom12:future_6m_return,gas_oil_ratio_mom12,interaction_or_placebo,future_6m_return,1,False,0,,,,,120,0.026383776651156328,0.13405263998791836,-0.6867714172335023,0.026383776651156356,183,0.13800294502361504,0.8977281798788722,-0.4190108555578636,0.13800294502361501
oil_mom_12:future_6m_realized_vol,oil_mom_12,cross_asset,future_6m_realized_vol,1,False,96,0.25765056972327727,1.462603847456685,-0.3806523845797921,0.2576505697232775,156,-0.2633117858102448,-1.9991520886503817,-0.7405628686274575,-0.2633117858102446,183,0.13772880718711084,1.1779442576880115,-0.28593611323426427,0.13772880718711086
cape_z_60:future_6m_drawdown_loss,cape_z_60,valuation,future_6m_drawdown_loss,-1,False,264,0.18550090991058527,1.4723741539201778,-0.27100911383107307,0.1855009099105853,156,0.23575544086097636,1.6325561458344322,-0.2875027762135698,0.23575544086097616,183,0.13451143398807758,0.8805480362616875,-0.41900256435226485,0.13451143398807763
real_rate:future_12m_return,real_rate,macro,future_12m_return,1,False,264,0.2717333315941537,1.5443951367433306,-0.3658059475336901,0.271733331594154,156,0.34353811382781996,1.85598125688562,-0.3271549264141671,0.34353811382781985,177,0.13442677585221863,0.665861064139513,-0.5970905569079038,0.13442677585221866
rate_inflation_gap:future_12m_return,rate_inflation_gap,interaction_or_placebo,future_12m_return,1,False,264,0.2717333315941537,1.5443951367433306,-0.3658059475336901,0.271733331594154,156,0.34353811382781996,1.85598125688562,-0.3271549264141671,0.34353811382781985,177,0.13442677585221863,0.665861064139513,-0.5970905569079038,0.13442677585221866
real_rate:future_6m_realized_vol,real_rate,macro,future_6m_realized_vol,-1,False,264,0.16567677439962242,1.2062870881929262,-0.33198399910035553,0.16567677439962236,156,-0.21767002260119167,-1.159684021815872,-0.8977835418351459,-0.2176700226011917,183,0.13412585276448424,0.9958080392024168,-0.3539185395945539,0.13412585276448435
rate_inflation_gap:future_6m_realized_vol,rate_inflation_gap,interaction_or_placebo,future_6m_realized_vol,-1,False,264,0.16567677439962242,1.2062870881929262,-0.33198399910035553,0.16567677439962236,156,-0.21767002260119167,-1.159684021815872,-0.8977835418351459,-0.2176700226011917,183,0.13412585276448424,0.9958080392024168,-0.3539185395945539,0.13412585276448435
cape_change_12:future_6m_drawdown_loss,cape_change_12,valuation,future_6m_drawdown_loss,-1,False,264,0.1664261535716134,1.3131052209996252,-0.2928189205116676,0.1664261535716131,156,0.3040113492718828,2.1701021362500375,-0.20360088566648327,0.30401134927188267,183,0.12936786818784105,0.9182351603799181,-0.3811312098532722,0.1293678681878411
spx_drawdown_60:future_12m_return,spx_drawdown_60,fragility,future_12m_return,-1,False,264,0.1594218721944367,1.110878563779968,-0.3605786473068807,0.15942187219443674,156,-0.22878055028443106,-1.1270785641624645,-0.9642884965942313,-0.22878055028443076,177,0.1286974448278686,0.9996690635141238,-0.3377858877614512,0.12869744482786843
dxy_mom_24:future_6m_realized_vol,dxy_mom_24,cross_asset,future_6m_realized_vol,-1,False,264,0.17970412963368698,1.4741458282160433,-0.2620087558942091,0.1797041296336871,156,-0.6205876309841796,-6.231990524202062,-0.9814144336045334,-0.620587630984179,183,0.12639320764766243,1.064703679227768,-0.30375432859385226,0.12639320764766254
dxy_vol_6:future_6m_return,dxy_vol_6,cross_asset,future_6m_return,1,False,264,0.05720119109907387,0.483966738821799,-0.3710632495195526,0.057201191099073866,156,-0.1681086121603895,-0.8959667234824715,-0.8479702584887768,-0.16810861216038933,183,0.12480320819593807,0.8358912007126907,-0.41619827391091635,0.12480320819593801
inflation_oil_gap:future_6m_realized_vol,inflation_oil_gap,interaction_or_placebo,future_6m_realized_vol,-1,False,96,0.24287845903418326,1.3848029360892407,-0.3926331408222504,0.24287845903418334,156,-0.2587409713770921,-1.9546821800755578,-0.7383766809201694,-0.25874097137709207,183,0.12471900871758324,1.0678258224052022,-0.29848979205593257,0.1247190087175832
spx_vol_24:future_6m_drawdown_loss,spx_vol_24,volatility,future_6m_drawdown_loss,-1,False,264,0.14014743297923637,1.3950486273350151,-0.22386671220875826,0.14014743297923637,156,-0.22429349959979744,-1.3844724774629524,-0.8113160966671615,-0.2242934995997974,183,0.12363005351846111,1.1047001798388765,-0.281880434760654,0.12363005351846128
spx_vol_36:future_6m_drawdown_loss,spx_vol_36,volatility,future_6m_drawdown_loss,-1,False,264,0.02218667863804719,0.19598960101091695,-0.38800016156187495,0.0221866786380471,156,-0.26753331441443795,-1.5487611254926021,-0.8934490785967089,-0.2675333144144381,183,0.12092580511772799,1.1715716500999167,-0.2530750476903478,0.12092580511772817
oil_mom_3:future_6m_drawdown_loss,oil_mom_3,cross_asset,future_6m_drawdown_loss,-1,False,105,0.09273414352646098,0.9074560607129919,-0.27755119684056684,0.09273414352646106,156,-0.15752019389651928,-1.5105325702417103,-0.5353781774530239,-0.1575201938965193,183,0.12052182945417764,1.1926108323257936,-0.24565378976799082,0.12052182945417768
spx_mom_12:future_6m_return,spx_mom_12,trend,future_6m_return,-1,False,264,0.03114023295336099,0.2492715051368413,-0.4215193093834652,0.031140232953360998,156,-0.30340914478987224,-1.8937313804087046,-0.8839499480077025,-0.30340914478987163,183,0.1199920891652895,0.7898772225226443,-0.4304548782220097,0.1199920891652895
oil_gold_ratio_mom12:future_6m_drawdown_loss,oil_gold_ratio_mom12,interaction_or_placebo,future_6m_drawdown_loss,1,False,96,0.024097550752841552,0.18142311810437084,-0.4571879027967843,0.024097550752841607,156,0.03639720539848177,0.2611208207151348,-0.4686697978307832,0.03639720539848179,183,0.11909701040432902,0.8839830643093537,-0.3690823050639452,0.11909701040432906
cpi_yoy_change_3:future_6m_realized_vol,cpi_yoy_change_3,macro,future_6m_realized_vol,1,False,264,0.18601572207732023,1.6076057565307575,-0.23325309067060881,0.18601572207732023,156,-0.01212877937759799,-0.11577385376714912,-0.39173128057159606,-0.012128779377597994,183,0.11661236126667346,0.9884469357176218,-0.3108655600833886,0.11661236126667367
spx_mom_36:future_6m_realized_vol,spx_mom_36,trend,future_6m_realized_vol,-1,False,264,0.18732858548099202,1.1963397228901858,-0.3800487579758581,0.18732858548099215,156,-0.10294447693255998,-0.5686165764433609,-0.7589477314839947,-0.10294447693255984,183,0.10783211798892481,0.7289669734109536,-0.4281653545482639,0.10783211798892504
spx_drawdown_12:future_6m_drawdown_loss,spx_drawdown_12,fragility,future_6m_drawdown_loss,-1,False,264,0.16942026044853242,1.4360057835187643,-0.25807530590196615,0.16942026044853253,156,0.2965516194426645,2.307102985710384,-0.1692015057765623,0.29655161944266467,183,0.1071773250334608,0.675862424624785,-0.46742459188189955,0.10717732503346106
rate10_change_12:future_6m_return,rate10_change_12,macro,future_6m_return,-1,False,264,0.17833773240643847,1.4341676741438416,-0.2722358964420101,0.1783377324064386,156,-0.0609328966983165,-0.41793779841531725,-0.5892110279486512,-0.06093289669831647,183,0.10665273757277115,0.6889718021375666,-0.45425705048059506,0.10665273757277112
gas_mom_24:future_6m_realized_vol,gas_mom_24,cross_asset,future_6m_realized_vol,1,False,0,,,,,108,-0.30376213476616454,-1.453894617382407,-1.0608096989977827,-0.30376213476616476,183,0.10608356214880403,0.8493165681588649,-0.34650227256711735,0.10608356214880406
spx_drawdown_12:future_6m_return,spx_drawdown_12,fragility,future_6m_return,-1,False,264,0.0016756331102898928,0.014363741953866136,-0.42102587559218024,0.0016756331102898746,156,-0.19409067879763775,-1.1821319692926093,-0.789014248787006,-0.1940906787976376,183,0.10397655995861958,0.66034206809389,-0.4665671715184679,0.10397655995861964
linear_time_placebo:future_6m_realized_vol,linear_time_placebo,interaction_or_placebo,future_6m_realized_vol,-1,False,264,0.37408421989386403,2.4717773411019777,-0.17429690841974804,0.37408421989386403,156,0.09479540389752016,0.4353073655414263,-0.6942713121529989,0.09479540389752016,183,0.10211830222521602,0.5579853737137035,-0.5610186510792677,0.10211830222521584
spx_drawdown_24:future_6m_drawdown_loss,spx_drawdown_24,fragility,future_6m_drawdown_loss,-1,False,264,0.12270141905175466,1.0564923998741516,-0.29812758774618575,0.12270141905175432,156,0.2325967345469106,1.4608641165858605,-0.34432413665378986,0.23259673454691068,183,0.10106132148612004,0.6623196021737402,-0.45183006359644706,0.10106132148612018
spx_drawdown_60:future_6m_drawdown_loss,spx_drawdown_60,fragility,future_6m_drawdown_loss,-1,False,264,0.11892732531898514,1.0255892927660066,-0.30124808463678154,0.11892732531898496,156,0.1701445317704694,1.0684103131378662,-0.406890770278443,0.17014453177046926,183,0.10100394716106491,0.7165421792295072,-0.4097586007178771,0.10100394716106519
spx_mom_6:future_12m_return,spx_mom_6,trend,future_12m_return,-1,False,264,0.0886287148270585,0.6718729051630117,-0.3893513493306696,0.08862871482705849,156,-0.3225774841554583,-1.960327116151246,-0.9188268937870185,-0.322577484155458,177,0.09967149114454389,0.7619010921633214,-0.37434649231725564,0.09967149114454393
spx_mom_3:future_6m_return,spx_mom_3,trend,future_6m_return,1,False,264,0.04598217655860603,0.477881238287502,-0.30266969691737455,0.045982176558605994,156,0.20083450553966278,1.4897799359110098,-0.28763636408695703,0.20083450553966253,183,0.0935319135604239,0.7302160460843257,-0.370588752089823,0.09353191356042395
spx_mom_24:future_6m_drawdown_loss,spx_mom_24,trend,future_6m_drawdown_loss,1,False,264,0.10446767363948423,0.7951850265217222,-0.3715643712125496,0.10446767363948414,156,-0.2012652990682368,-1.3328778445283191,-0.7484085075177977,-0.20126529906823673,183,0.09239515369171401,0.5621391685680859,-0.5031679769101094,0.09239515369171412
cape_z_12:future_12m_return,cape_z_12,valuation,future_12m_return,-1,False,264,0.09588401411344236,0.6379086159717906,-0.44875681856726657,0.09588401411344252,156,-0.43381327938550024,-2.787657056803333,-0.9976923249616998,-0.4338132793855008,177,0.09038105295960942,0.6645882682278571,-0.4023922659486688,0.09038105295960937
spx_mom_24:future_6m_realized_vol,spx_mom_24,trend,future_6m_realized_vol,-1,False,264,0.14706711500549918,0.9368727303622395,-0.4217300640395836,0.14706711500549915,156,-0.022553776611717896,-0.1069499359302688,-0.7866731392126094,-0.022553776611717792,183,0.0898937128445325,0.5169017268629054,-0.540256074664454,0.0898937128445325
linear_time_placebo:future_6m_drawdown_loss,linear_time_placebo,interaction_or_placebo,future_6m_drawdown_loss,-1,False,264,0.32687808103405513,2.7569435316874302,-0.10273786013845226,0.3268780810340548,156,-0.24147011180262776,-1.7704202842723886,-0.7356777636299103,-0.24147011180262798,183,0.08969194378883066,0.5038930634403572,-0.5552750869710066,0.08969194378883076
cape_z_60:future_6m_return,cape_z_60,valuation,future_6m_return,-1,False,264,0.004319796698569293,0.03128701101434024,-0.49597005348048395,0.0043197966985693255,156,-0.31552528014414194,-1.9568297663239769,-0.8997818086340691,-0.3155252801441414,183,0.08947663170756542,0.5778833691871551,-0.47156086710220174,0.0894766317075654
gold_mom_12:future_6m_drawdown_loss,gold_mom_12,cross_asset,future_6m_drawdown_loss,1,False,264,0.18149900493754717,1.2267323483829533,-0.35460233130178814,0.1814990049375472,156,0.037006813764761726,0.23524773140033434,-0.5329982442319066,0.03700681376476177,183,0.08899926572305147,0.6043891563666041,-0.44457173590379817,0.08899926572305161
spx_mom_1:future_6m_return,spx_mom_1,trend,future_6m_return,1,False,264,0.11870801306602573,1.8946743798037804,-0.10831396960063731,0.11870801306602578,156,0.1248376033253781,1.2979361280919313,-0.2236718477643175,0.12483760332537802,183,0.08820384889522451,0.9703890668424623,-0.24115102959222182,0.08820384889522456
spx_drawdown_120:future_6m_drawdown_loss,spx_drawdown_120,fragility,future_6m_drawdown_loss,-1,False,264,0.11156298011423295,0.990151830249811,-0.29670072361352107,0.11156298011423278,156,0.14085121816291268,0.8530484102070026,-0.4574355367088879,0.14085121816291274,183,0.08683360996179958,0.6194452683599857,-0.4211004963688013,0.08683360996179966
spx_vol_3:future_6m_return,spx_vol_3,volatility,future_6m_return,1,False,264,0.14047507980797688,1.5826410236635948,-0.18114216527452523,0.14047507980797688,156,-0.1406647595264813,-1.1727720240824717,-0.5752692101693476,-0.14066475952648136,183,0.08414660891496241,0.6952061427296307,-0.3544300116739862,0.08414660891496246
cpi_yoy_change_12:future_6m_realized_vol,cpi_yoy_change_12,macro,future_6m_realized_vol,1,False,264,0.2849562517456376,2.2072787518946537,-0.18282570457955288,0.28495625174563743,156,-0.3076069605348422,-2.731570897348184,-0.7156501563825441,-0.30760696053484227,183,0.08408003258324001,0.6545555688848634,-0.38136543768836895,0.0840800325832401
spx_drawdown_120:future_6m_return,spx_drawdown_120,fragility,future_6m_return,-1,False,264,0.06161987638328244,0.5777990883582623,-0.32480620359894774,0.06161987638328247,156,-0.18839165672541658,-1.0152129302834259,-0.8607905403818181,-0.1883916567254163,183,0.08219268915535406,0.6677093569884205,-0.3638415381442999,0.08219268915535419
