claim_id,feature,family,horizon,orientation,diagnostic_survivor,discovery_ic_n,discovery_ic_mean,discovery_ic_hac_t,discovery_ic_bonferroni_lb,discovery_spread_n,discovery_spread_mean,discovery_spread_hac_t,discovery_spread_bonferroni_lb,validation_ic_n,validation_ic_mean,validation_ic_hac_t,validation_ic_bonferroni_lb,validation_spread_n,validation_spread_mean,validation_spread_hac_t,validation_spread_bonferroni_lb,diagnostic_holdout_ic_n,diagnostic_holdout_ic_mean,diagnostic_holdout_ic_hac_t,diagnostic_holdout_ic_bonferroni_lb,diagnostic_holdout_spread_n,diagnostic_holdout_spread_mean,diagnostic_holdout_spread_hac_t,diagnostic_holdout_spread_bonferroni_lb
mom_252_skip_21:future_63d_return,mom_252_skip_21,momentum,63,1,False,23,0.06486516840985095,1.4225468982991225,-0.09385005611564019,23,0.02927616312893917,1.8788216254496894,-0.024961658559615307,12,-0.13285063867182104,-2.1064541770629974,-0.35237628343242866,12,-0.04806282896037179,-2.4307843430894653,-0.11688629336617937,10,0.11618734898528857,2.609638439147722,-0.03878425666619545,10,0.03108181124814017,2.2824378921918385,-0.016318476808220128
dist_high_252:future_63d_return,dist_high_252,breakout,63,1,False,24,0.04221491573560158,0.8487501728533722,-0.13091004259182026,24,0.018481693859257516,1.2606758393700945,-0.03254670872829449,12,-0.12218212605950918,-1.8932224028153104,-0.34681828985403007,12,-0.04627063125508307,-2.175616696489588,-0.12029874307006545,10,0.1146735823775408,1.9392577322778235,-0.09115300767612622,10,0.03214396399818279,1.507510150153845,-0.042074646427976946
mom_63_skip_5:future_63d_return,mom_63_skip_5,momentum,63,1,False,24,0.0013502995112620725,0.03804344477220668,-0.12219434003843441,24,0.0048688633543218255,0.46588467784004234,-0.03150779402152162,12,-0.07128307336076518,-1.3546498285983033,-0.25444407104730576,12,-0.022999362436986106,-1.119464037100625,-0.09451142128414662,10,0.11078499576908137,2.87786435243157,-0.023208666302894462,10,0.03029056912066903,2.7558249718776464,-0.00796806251740088
residual_mom_63:future_63d_return,residual_mom_63,market,63,1,False,24,0.00310017389312908,0.08713654897875585,-0.12073936599646344,24,0.004472720913404411,0.4216723151586803,-0.032448014464556516,12,-0.09904424731889346,-1.774027853484007,-0.29337541156292735,12,-0.025111033493003948,-1.2423412217319203,-0.09546641502713397,10,0.10977406788496451,2.5625305997167835,-0.03933509391937044,10,0.03200596246982015,2.8226173769106944,-0.007462709322324332
dist_high_126:future_63d_return,dist_high_126,breakout,63,1,False,24,0.0337110666854577,0.824610706356034,-0.10858639605459969,24,0.013294598298912953,1.1147716905440308,-0.028216375261573376,12,-0.09848763888514356,-1.8119538657521774,-0.2876820142375732,12,-0.03752698947367515,-2.0416362019851073,-0.1015062179078708,10,0.10652457835535237,1.9532788211114767,-0.0833029589747698,10,0.027869407208413115,1.4929477198964545,-0.03710715984294037
residual_mom_21:future_63d_return,residual_mom_21,market,63,1,False,24,0.0058594667046753856,0.2063532130898438,-0.09297774524352195,24,0.006061070959347278,0.6866654710400459,-0.024662931409652998,12,-0.07545643473021164,-1.5019194523624957,-0.2503296398299799,12,-0.016221853081227307,-0.8307339078078169,-0.08419105293229238,10,0.09447666005194286,2.3323750716454725,-0.04651706069857159,10,0.029406647026601517,2.7627668685897575,-0.007642217331772842
mom_63:future_21d_return,mom_63,momentum,21,1,False,24,0.006896692050049095,0.2565515567250155,-0.08667399342329103,24,0.00011109699397020278,0.02359666675969226,-0.016276877511223958,12,-0.09561732104784981,-1.862198346863123,-0.27434189309162327,12,-0.013073005272345324,-1.236623970344094,-0.049869920031410345,12,0.07928938991382838,2.7101957847836666,-0.022543493632366907,12,0.012331774740300833,3.0305872152661775,-0.0018317852747463895
lowvol21_x_mom63:future_21d_return,lowvol21_x_mom63,interaction,21,1,False,24,0.00810039188619538,0.3019061595440124,-0.08529118044268424,24,-0.0005800027497820277,-0.12347364866869977,-0.016930441143800237,12,-0.09814545437238843,-1.8667593115493466,-0.28114731045025076,12,-0.014222293938189126,-1.2534424835678473,-0.053716998608590485,12,0.07852795049032299,2.6800961217850756,-0.023459685090195193,12,0.012561562161803949,2.9115689548374597,-0.0024556806449127586
mom126_over_vol63:future_63d_return,mom126_over_vol63,mom_vol,63,1,False,24,0.011086268774629607,0.24741290153959142,-0.14488215808374405,24,0.010749528266344113,0.7841745662549015,-0.03696496155124037,12,-0.0747070387731008,-1.3463364181127375,-0.267851189195569,12,-0.018499893448877362,-1.0832175374515896,-0.07794651462655637,10,0.07845254484009694,1.912522620136227,-0.06432966072146519,10,0.02178265739268991,1.7112559357701376,-0.02252405479362204
mom_63_skip_5:future_21d_return,mom_63_skip_5,momentum,21,1,False,24,0.015209932258588238,0.5672718479288039,-0.07811757784446569,24,0.002451744007845182,0.49406411097893754,-0.014821163429644141,12,-0.0704953753566542,-1.3794656148172006,-0.24837384265138446,12,-0.009028034859586968,-0.788912488378779,-0.048860577275978194,12,0.0780069021230005,2.7518868011328586,-0.020661046004832248,12,0.012648505971879847,2.8315758733054923,-0.0028998565431734655
overnight_63:future_63d_return,overnight_63,session,63,1,False,24,0.02008442351512132,0.796249382583054,-0.06771342890025413,24,0.01156372902193815,1.8251069905696253,-0.010490059637691786,12,-0.055329791491699205,-2.5532329234626223,-0.13075946510905556,12,-0.01422016809788531,-1.6004052931410506,-0.045147922079783714,10,0.07785895647449945,2.9021081795241095,-0.015524213490160324,10,0.01844185438909638,2.293449721295967,-0.009547249612972226
mom_126:future_63d_return,mom_126,momentum,63,1,False,24,0.016700696859760184,0.3813087441116095,-0.13575071803525313,24,0.009751530365677037,0.7445317029216687,-0.03583780000039103,12,-0.05972444608398226,-1.2769414051975787,-0.22252459286964252,12,-0.018726588492441017,-1.1015417649866388,-0.07790064334764785,10,0.07652741683057677,1.9032845349702892,-0.0634271151097895,10,0.025824003026326793,1.717173392131033,-0.026521941961903425
mom63_over_vol21:future_21d_return,mom63_over_vol21,mom_vol,21,1,False,24,0.005929215009032975,0.23213151969865703,-0.08297794047863599,24,1.861407544308478e-06,0.00040156346906015163,-0.016132838907985683,12,-0.09910450776713346,-1.909282772063893,-0.27977897629394,12,-0.009863991312896959,-0.9864531634661211,-0.04466964880011223,12,0.07383202971291548,2.362179108023102,-0.03496213809436294,12,0.012945976378833402,2.5214528923738433,-0.004925382759950954
dist_high_21:future_63d_return,dist_high_21,breakout,63,1,False,24,0.01011929636352818,0.4965853773593081,-0.06081071332006874,22,0.003750357179658322,0.6266532007245773,-0.017081068809369798,12,-0.08889079338063115,-2.204751940416136,-0.2292273059266418,12,-0.031386870586673325,-2.483341979716545,-0.07538002646261915,10,0.07276971168901772,1.7202643739131838,-0.07447140069174762,10,0.018080524030811125,1.6885281827880625,-0.019190929567473987
downvol_42:future_63d_return,downvol_42,volatility,63,-1,False,24,0.057020652246276136,1.642063272336888,-0.06384862473582678,24,0.01862758851085376,1.656880418267402,-0.02050504730995088,12,-0.1464545764809816,-2.3601526846210823,-0.36244598600025013,12,-0.06038929893431061,-3.2283693289725925,-0.12549970533458338,10,0.07089730694014595,1.1533580472930143,-0.1430659595077796,10,0.02169889990723319,1.4364878579884193,-0.030879744875143316
sma_dist_126:future_21d_return,sma_dist_126,trend,21,1,False,24,0.011055840384620534,0.35910117408444836,-0.09610807330157625,24,0.0020875964843661186,0.3604953507655877,-0.018069153990269152,12,-0.08889183116034054,-2.177070450424876,-0.23101438422013504,12,-0.013927863274702808,-1.6009108523686033,-0.04421031105782172,12,0.06761630989028254,2.3075148936920438,-0.03437908972002707,12,0.013249564109033328,2.4607022649579204,-0.005492445350653385
dist_low_252:future_21d_return,dist_low_252,breakout,21,1,False,24,0.02081586900931517,0.7252567627713534,-0.07908663874440931,24,0.003599421077658299,0.7512512355595222,-0.013077700203435842,12,-0.042725692711347935,-1.573698946178118,-0.13722771223441457,12,-0.001833241634046792,-0.37547158816700354,-0.018828049655537752,12,0.0660119545479715,2.2764602875922697,-0.03492173395457908,12,0.011573825194440326,2.055833747294832,-0.008021954970829326
mom_10:future_63d_return,mom_10,momentum,63,1,False,24,0.002166351012873611,0.15002775881006422,-0.048094615503783786,24,0.007138875142954658,1.6411455189073707,-0.008002186443230088,12,-0.05760271533728014,-1.7534736124389065,-0.1719477610201145,12,-0.0002799275220525139,-0.024423529498748313,-0.04017422351997521,10,0.06450589017639226,2.4492620116610135,-0.0271663316114531,10,0.019525731990540453,2.4626478092421253,-0.008072333969422314
reversal_10:future_63d_return,reversal_10,reversal,63,-1,False,24,0.002166351012873611,0.15002775881006422,-0.048094615503783786,24,0.007138875142954658,1.6411455189073707,-0.008002186443230088,12,-0.05760271533728014,-1.7534736124389065,-0.1719477610201145,12,-0.0002799275220525139,-0.024423529498748313,-0.04017422351997521,10,0.06450589017639226,2.4492620116610135,-0.0271663316114531,10,0.019525731990540453,2.4626478092421253,-0.008072333969422314
residual_mom_63:future_21d_return,residual_mom_63,market,21,1,False,24,0.012194987995320594,0.44431952469634456,-0.08333937456650296,24,0.0017555108901180227,0.34100133268464805,-0.01616379084859033,12,-0.09639752505315337,-1.8385324573990294,-0.27889977098389634,12,-0.012260644745949756,-1.0833117390488225,-0.05165495405007463,12,0.0641347192627272,1.793290045469559,-0.060350070790425106,12,0.010354412254980955,2.0210181733869055,-0.007478770664580263
sma_dist_252:future_21d_return,sma_dist_252,trend,21,1,False,24,0.03728416145297504,0.9816794154301997,-0.09491488613655825,24,0.007323064763304847,0.9810060392388509,-0.018660266179380106,12,-0.09617968133065115,-2.2096567713621535,-0.24768648822413497,12,-0.015807064502949324,-1.8174507539699452,-0.04608053457214982,12,0.06376907188873199,1.9892189786894343,-0.04781472444230729,12,0.009929536702029064,1.4633210748498005,-0.013689543937075587
downvol_5:future_63d_return,downvol_5,volatility,63,-1,False,24,0.03161376998359616,1.2574120238133024,-0.055899177444899084,24,0.008755118394998538,1.1849596897236951,-0.01696257874565836,12,-0.07186895901698527,-2.0793367212748053,-0.1921757553201359,12,-0.033260533607951066,-2.8385533817630813,-0.07404603234531881,10,0.06319032438503877,1.9461097736893587,-0.04983008652372892,10,0.015882846284304166,1.6314129842965874,-0.018004538121414202
downvol_21:future_63d_return,downvol_21,volatility,63,-1,False,24,0.0554854211539773,1.7718516141295684,-0.053514245347120605,24,0.018755578894565958,2.002826359331284,-0.013840158149897024,12,-0.10319444139741646,-2.0455030897610187,-0.278796577901134,12,-0.04333585427109176,-3.0409094255403444,-0.0929399467261358,10,0.06206692406825868,1.0617435819711265,-0.1414095528486872,10,0.011615869781240983,0.7653257471219393,-0.04121393933618899
residual_mom_126:future_63d_return,residual_mom_126,market,63,1,False,24,0.017357669069927834,0.39045422887278236,-0.13737959156647647,24,0.011086639919570119,0.8346553685127716,-0.035147883164473176,12,-0.10165704908254887,-1.6476093441861763,-0.316418773935354,12,-0.033089432436857885,-1.7321593272849352,-0.09958230757629892,10,0.05908659592713409,1.3001724755169566,-0.09909706897672146,10,0.021195438791225367,1.4255404121251973,-0.0305576779131274
mom252_over_vol63:future_21d_return,mom252_over_vol63,mom_vol,21,1,False,23,0.05034956938693918,1.1442602170753267,-0.1028101607901758,23,0.009009419083390424,1.1127499951632192,-0.01917264634933116,12,-0.11417379542713713,-2.506901431240502,-0.27270063844101355,12,-0.02035768444888322,-2.6702131844009096,-0.04689494407184788,12,0.057772236615799354,1.374432740100891,-0.08853618337941183,12,0.00956640852478031,1.3240371752315692,-0.01558268725751734
mom_252:future_21d_return,mom_252,momentum,21,1,False,23,0.050386878922014836,1.1775778296985258,-0.09854973238266841,23,0.009409280804465521,1.1742534660251822,-0.01848198404425425,12,-0.11153577580014191,-2.489052014377245,-0.26751036519706317,12,-0.022321002875394052,-2.6250238803214674,-0.05191843789013538,12,0.05562231585010774,1.4410503731272648,-0.07872949844468219,12,0.007802629507090183,1.0899403165064458,-0.017115296930017166
mom_252_skip_21:future_21d_return,mom_252_skip_21,momentum,21,1,False,23,0.0556558922164639,1.4245482625061094,-0.08033430788476296,23,0.012517607820033472,1.661482223888987,-0.013706412491596005,12,-0.09734983978907213,-1.991976835728833,-0.26745778092078376,12,-0.020269858451192824,-2.1527908237343722,-0.05304333501999056,12,0.054030941784451454,1.335710241347985,-0.08676946598908747,12,0.00992373296885061,1.282663308819951,-0.01700624690102452
dist_high_126:future_21d_return,dist_high_126,breakout,21,1,False,24,0.011865254257207634,0.334781011324113,-0.11149914918259196,24,0.004368661769040943,0.6074916808862982,-0.02066254097735179,12,-0.11140514678091314,-2.8963465269022914,-0.24528905001314477,12,-0.02015050991707688,-2.4448754987423293,-0.04883868503306463,12,0.052934108520559235,1.2134596928753294,-0.09890508179049909,12,0.006449307902853391,0.8240373697238,-0.020792745202070754
downvol_63:future_63d_return,downvol_63,volatility,63,-1,False,24,0.05150283832822133,1.2794074757271792,-0.08861580077154957,24,0.01627369635300115,1.2921116389739826,-0.027565219027464217,12,-0.159673719749491,-2.307869255711949,-0.4004955606090915,12,-0.06499461322687074,-3.083469368140377,-0.13836340312792805,10,0.052865016999984804,0.976780256458614,-0.1355194689392706,10,0.013017468165723267,0.8285121986682688,-0.041671691220277154
mom126_over_vol63:future_21d_return,mom126_over_vol63,mom_vol,21,1,False,24,0.030674146129783576,0.8545847060320303,-0.09426283183796268,24,0.006724990375727837,0.9829126801826008,-0.017089997253827288,12,-0.06344786847337636,-1.5183793588602328,-0.20889674674092648,12,-0.009889002034715124,-1.302909939769533,-0.036307717645263256,12,0.05228254135953723,1.8101760124339557,-0.048250660617884376,12,0.0064277736812609265,1.0546214509898166,-0.01478696112783905
mom_126:future_21d_return,mom_126,momentum,21,1,False,24,0.0311970156255799,0.8650028415033058,-0.09433923318778546,24,0.006314734247536337,0.9806973575587927,-0.016097941288340134,12,-0.047013996261654846,-1.2443089390261193,-0.17852817529644063,12,-0.008232606760588424,-1.108039780129236,-0.03409422221905154,12,0.05195976755017038,2.035110996279426,-0.03690973096821174,12,0.01021135860710608,1.6790602370671663,-0.010957180248202894
overnight_5:future_63d_return,overnight_5,session,63,1,False,24,0.05289089766880919,2.417880192609832,-0.023250315347048946,24,0.018117470423951034,2.584654493067596,-0.006281342406879397,12,-0.04331240788361152,-1.7445143995455583,-0.12973183851015727,12,-0.009912599413531014,-1.3222675379707198,-0.03600667107569937,10,0.050758298615019404,2.3415652336455097,-0.024694338979400487,10,0.009170644737416153,1.3939605946602716,-0.013728697269826883
minret_21:future_63d_return,minret_21,distribution,63,1,False,24,0.05617991270452697,1.9445181797629367,-0.044384120574778814,24,0.01739648719280828,2.1054715083579514,-0.011363310301065091,12,-0.10408291170706598,-2.1470207157811934,-0.27282243939045686,12,-0.04428195987079441,-2.809223348852647,-0.09914933646447935,10,0.04932656574399034,0.9049643599545397,-0.1403977672965122,10,0.009813076207504526,0.6910301982398495,-0.039615918274374246
dist_high_252:future_21d_return,dist_high_252,breakout,21,1,False,24,0.02422151711838513,0.5960603286454393,-0.11722255620955427,24,0.006776996156586286,0.8517622752685587,-0.02091743626803595,12,-0.11589073715033332,-2.772520092923849,-0.26138559815061,12,-0.022335941886743163,-2.8022786825881023,-0.0500797823735797,12,0.047269568647959205,1.0022723985447886,-0.11689124635698064,12,0.006033157542011784,0.64065428293708,-0.026745756627597848
downvol_10:future_63d_return,downvol_10,volatility,63,-1,False,24,0.047826989755897054,1.8643788371748922,-0.04146500260854122,24,0.016065548185357482,2.0378392865374804,-0.011375408569643083,12,-0.09060855729773937,-2.377211161098783,-0.22327927720000645,12,-0.04053195896238684,-2.65714067230975,-0.0936273321992091,10,0.04685743967168561,1.024216154843686,-0.11238563851758517,10,0.013566653788373637,1.0133861050296293,-0.033031791587043335
overnight_21:future_63d_return,overnight_21,session,63,1,False,24,0.014084383008389377,0.7380651625505161,-0.05233835152131591,24,0.006467651493576573,1.1993309615020256,-0.01230307992250567,12,-0.03714871702136557,-1.8763332915669937,-0.10606271821002256,12,-0.007746213145125425,-1.0915112917451166,-0.03244836805478122,10,0.04682904158484415,2.814735275070566,-0.011080662339890406,10,0.012953864231463077,2.5116713057013396,-0.004998025326038734
vol_42:future_63d_return,vol_42,volatility,63,-1,False,24,0.05321569158744157,1.2021605249188945,-0.10086594348970301,24,0.017175269694807697,1.206871847353736,-0.03236017196592843,12,-0.12672865883508297,-1.8864264957063508,-0.36056315588992627,12,-0.05298427133912542,-2.7971173489672783,-0.1189183451674442,10,0.0465407841362271,0.8328748714189446,-0.14796278177095257,10,0.010260158610294026,0.5733405681493914,-0.05202936837654158
mom_126_skip_21:future_21d_return,mom_126_skip_21,momentum,21,1,False,24,0.041932200261097875,1.283009588799952,-0.07182827033964304,24,0.009154774870355693,1.4963269226822427,-0.012141066818583514,12,-0.027774788318743162,-0.6795667145387928,-0.1700378954596502,12,-0.003598716460635136,-0.4726016115660445,-0.030103609929521432,12,0.0458047612483087,1.487380871167088,-0.061387161920300214,12,0.008812782506940717,1.5339834084520305,-0.011184271556440101
range_21:future_63d_return,range_21,range,63,-1,False,24,0.049690362450679114,1.1305060594135885,-0.10330310971540949,24,0.020791515668556294,1.3811232188258906,-0.03160800982846296,12,-0.1011892159633783,-2.0938229574247513,-0.2694054494640859,12,-0.045914948263302384,-3.188191490118565,-0.09604328927357611,10,0.04511381665596647,0.7559252158465956,-0.16261864544200982,10,0.012007424416702312,0.7377354625658119,-0.044645565115316525
residual_mom_126:future_21d_return,residual_mom_126,market,21,1,False,24,0.03264937641459525,0.9150974641567956,-0.09153906307335569,24,0.006511994054035406,0.9994522240699291,-0.016167094013172158,12,-0.08006740473704245,-1.908577571517485,-0.2260898331554254,12,-0.015358969979631541,-1.9141271619768352,-0.04328858415717234,12,0.04417521637495414,1.341120767592577,-0.0704775211160328,12,0.009378566074183513,1.4814140415500878,-0.012657477199809529
mom_126_skip_21:future_63d_return,mom_126_skip_21,momentum,63,1,False,24,0.015514699813932277,0.3924656244079445,-0.12208433403857516,24,0.011194071663948415,0.8933727224399846,-0.03242024032061833,12,-0.038993472769488384,-0.7580404667271683,-0.21804299060868296,12,-0.011797027806137372,-0.7591474477707072,-0.06588741592381683,10,0.04133677604368631,0.9264899157857922,-0.11396253752418394,10,0.014808529638166146,1.0088204480887595,-0.03628568090708131
overnight_63:future_21d_return,overnight_63,session,21,1,False,24,0.030018329907862056,1.8425223197030658,-0.02669007083021305,24,0.006788184436199195,2.263339813740398,-0.003651262750096771,12,-0.04174482207409194,-1.8843206663477978,-0.11885672737645121,12,-0.0051674902896301994,-1.4234500351127677,-0.017803532634876548,12,0.03915457310531792,2.3072316794199343,-0.01991514768234169,12,0.005856685221405473,1.6249918204876397,-0.006688420751207731
downvol_10:future_21d_return,downvol_10,volatility,21,-1,False,24,0.019849828018703018,0.7398958448961519,-0.07353144514004742,24,0.006097328626837268,0.9707331388231675,-0.015765853764357084,12,-0.0904500763525536,-3.5581959362731337,-0.17893162379300076,12,-0.01673314151307623,-4.106234237879257,-0.03091742475468528,12,0.0387070814548229,1.8182088863668922,-0.035393272293112545,12,0.005215512024917116,1.3409472280714387,-0.008322624676244658
vol_21:future_63d_return,vol_21,volatility,63,-1,False,24,0.05833153547348608,1.5637935066630013,-0.07150521395000511,24,0.018061993961996422,1.4846349818692754,-0.02428471208107724,12,-0.10898755449417215,-2.006249709299921,-0.2980762439734104,12,-0.04718083053057573,-2.827613972414608,-0.10525982562460484,10,0.03862886712384579,0.7303859702538279,-0.14546239709805425,10,0.010249730316673962,0.639644307963443,-0.04552629082259917
vol_5:future_63d_return,vol_5,volatility,63,-1,False,24,0.04883664807391397,1.6595914283369793,-0.05359125836593752,24,0.017446521782413082,1.9890047236096442,-0.01308487500456542,12,-0.08675771647701847,-2.4612928335994972,-0.20945034091057918,12,-0.042393059199123596,-3.3922276877403013,-0.08589247194210324,10,0.03856948345323432,1.104660517279524,-0.08296195036029158,10,0.006743921407455436,0.5777008445952403,-0.03388947535666907
range_5:future_63d_return,range_5,range,63,-1,False,24,0.039460012444445976,1.1346022266685778,-0.08159623775777441,24,0.0175634054465643,1.4879857080636973,-0.023521623568809383,12,-0.09051376121841735,-2.463659900709396,-0.2183951923980027,12,-0.04629242095201152,-3.2949739071947155,-0.09519497533933649,10,0.03819398749255576,0.7444071927960051,-0.14039639672027554,10,0.013677776428053323,0.9008111308334599,-0.039173488692431216
volume_z_5:future_63d_return,volume_z_5,volume,63,-1,False,24,8.798888874853028e-06,0.0004702190656233548,-0.06512422323066554,24,-0.0012962776473658159,-0.23083057519714573,-0.020843197369875936,12,0.05572462419140456,2.39131348596972,-0.025387218179761264,12,0.014325909194358786,1.8015062923047724,-0.013353705575430247,10,0.03736719959924685,1.416170450970824,-0.05447634877333703,10,0.007138524909531355,0.9577115523431895,-0.018806099268430444
vol_63:future_63d_return,vol_63,volatility,63,-1,False,24,0.050291083055181485,0.987424789032483,-0.1269892641369864,24,0.015807802365483528,0.9689512108945294,-0.04097845137323619,12,-0.13412157698358143,-1.8843829931119236,-0.38186555458956606,12,-0.056671522366322585,-2.5534312931862737,-0.13392434093520605,10,0.03716673924998491,0.6771525450637735,-0.15388085647435523,10,0.00818126860487894,0.4387365348049426,-0.05672557373221929
range_63:future_63d_return,range_63,range,63,-1,False,24,0.04536752699013528,0.9173379581002078,-0.12677547518901833,24,0.018729964901493812,1.0978568738100167,-0.04065340905125402,12,-0.1026265670923962,-1.8298328261605992,-0.29784553767587363,12,-0.043609101417838726,-2.4629735600247082,-0.10523893842120638,10,0.034626036293317904,0.5756836631443704,-0.17473338329970678,10,0.006639617198642858,0.36711541857481694,-0.05631303724529916
downvol_63:future_21d_return,downvol_63,volatility,21,-1,False,24,0.042559539137502676,1.322547909522265,-0.06945106354259106,24,0.007160713650304584,1.1520034373485835,-0.014475246009115515,12,-0.12595269643447785,-3.3531095341101813,-0.25670018627910307,12,-0.024167224519866626,-4.117482792318355,-0.04459723619586814,12,0.03372990333619681,0.673107940491924,-0.14069320177476624,12,0.0041632175299737015,0.558925930626255,-0.021763556101562297
mom_42:future_21d_return,mom_42,momentum,21,1,False,24,0.011013327809305177,0.3699587611518296,-0.09260554902456752,24,0.0025539995586943164,0.4490871868052361,-0.017241377779644535,12,-0.07544524004212529,-1.7725838737222068,-0.22359422545663543,12,-0.01155125714536616,-1.679740204280203,-0.035487763626862796,12,0.033615066576360444,0.7826547406176135,-0.11588362319821309,12,0.006811162080387993,1.381394762098433,-0.010351199239367347
minret_63:future_63d_return,minret_63,distribution,63,1,False,24,0.039253824608342716,1.2855482207826414,-0.06703001538436552,24,0.009999751058753165,1.1074858587889873,-0.021428819575713978,12,-0.16217316369276163,-2.63594217927892,-0.3763225037557103,12,-0.06419151589626416,-3.8347557331389095,-0.12245729489484566,10,0.031246382500882824,0.6865961650260309,-0.1271597542395937,10,0.00790635164672818,0.6060665665900797,-0.037501340587805035
alphabetical_ticker:future_63d_return,alphabetical_ticker,placebo,63,-1,False,24,0.018578610438261867,1.9090062236073622,-0.015296406032158275,24,-0.001005194827038634,-0.3214413771909474,-0.011890035983477577,12,0.030293223606247397,1.4951608084758883,-0.0402298475430181,12,0.019862368180979976,3.2486644334154144,-0.0014190127275259638,10,0.031167276512031848,1.786930120927464,-0.029543378065203726,10,0.013925045122371655,2.1956494060826843,-0.008150287057815338
mom_5:future_21d_return,mom_5,momentum,21,-1,False,24,0.02692544433538178,1.3136988341937665,-0.04441580250965031,24,0.0034884681624202034,0.9867067650454469,-0.008817627557054078,12,0.09208370832625773,2.6868648375416493,-0.027208097131970713,12,0.013777914743967794,2.1227287248116373,-0.008814498701541116,12,0.030965378235527943,1.1292427105092755,-0.06448171883513525,12,0.007139055571508304,1.3124735031889856,-0.011794136863335962
reversal_5:future_21d_return,reversal_5,reversal,21,1,False,24,0.02692544433538178,1.3136988341937665,-0.04441580250965031,24,0.0034884681624202034,0.9867067650454469,-0.008817627557054078,12,0.09208370832625773,2.6868648375416493,-0.027208097131970713,12,0.013777914743967794,2.1227287248116373,-0.008814498701541116,12,0.030965378235527943,1.1292427105092755,-0.06448171883513525,12,0.007139055571508304,1.3124735031889856,-0.011794136863335962
volume_z_63:future_21d_return,volume_z_63,volume,21,-1,False,24,0.0005109089923627299,0.027277116326407197,-0.06468475633839743,24,0.00039837202747486887,0.1115339425362231,-0.012034040513624056,12,0.02012637933893619,0.5720232935660896,-0.10234245115845356,12,0.008249583075151574,1.560949691477972,-0.010146134146735222,12,0.030934750149984952,1.7359082476982601,-0.031094063783116174,12,0.007697276089710115,2.3013876910318545,-0.003944544690719548
downvol_42:future_21d_return,downvol_42,volatility,21,-1,False,24,0.04114158171613638,1.451639783182136,-0.057508114787399256,24,0.0072916371356673655,1.2897238733313638,-0.01238731367152001,12,-0.10659379286157038,-2.355499925521237,-0.26410898662001003,12,-0.02110069581099672,-3.081082724039276,-0.044938543950303125,12,0.030741123762868038,0.5706610455332696,-0.15676486469024628,12,0.004410630260167705,0.5218882002349452,-0.025006263086665412
mom_1:future_21d_return,mom_1,momentum,21,-1,False,24,0.057245174437638824,3.266908706861379,-0.003747196461259379,24,0.008057584475991164,2.3729938735252025,-0.003761446782906538,12,0.07844965739541708,4.405727213066789,0.016470298667079254,12,0.01290110207691964,2.316902227936289,-0.0064806366671278145,12,0.03071556239171953,1.7866367113949058,-0.029125025135781992,12,0.007029320070451706,2.4182986943395854,-0.003088268344368225
reversal_1:future_21d_return,reversal_1,reversal,21,1,False,24,0.057245174437638824,3.266908706861379,-0.003747196461259379,24,0.008057584475991164,2.3729938735252025,-0.003761446782906538,12,0.07844965739541708,4.405727213066789,0.016470298667079254,12,0.01290110207691964,2.316902227936289,-0.0064806366671278145,12,0.03071556239171953,1.7866367113949058,-0.029125025135781992,12,0.007029320070451706,2.4182986943395854,-0.003088268344368225
reversal5_x_amihud21:future_21d_return,reversal5_x_amihud21,interaction,21,1,False,24,0.033563775813022986,1.6871877981118422,-0.03568004384117586,24,0.0049462590932411055,1.3320100367113288,-0.007979111243203286,12,0.08283866029389671,2.874438950294012,-0.01747350577800777,12,0.014548174235011058,2.6470888085052615,-0.004581765976044419,12,0.03033418126725308,1.2359906955195132,-0.05509194378315513,12,0.007487845581563966,1.5486240170741354,-0.009342170081002622
intraday_5:future_21d_return,intraday_5,session,21,-1,False,24,0.03531223599662155,1.789297072461839,-0.03338138312829757,24,0.00643755313600454,2.219836347849631,-0.0036566839135749804,12,0.05545075539201607,2.027107360782974,-0.03976401995271265,12,0.008381055612157328,1.4554836094324488,-0.011662050890824267,12,0.02978976351279826,1.2254498383484174,-0.0548248056733877,12,0.005200562500027471,1.2316063142104585,-0.009497227710457152
volume_ratio_21_63:future_63d_return,volume_ratio_21_63,volume,63,-1,False,24,0.013707698168967672,0.9263753848615194,-0.03779751124202284,24,0.0027578842295868135,0.664643634647762,-0.011685228882701123,12,-0.017208853638502827,-2.065807484948901,-0.04620469567610562,12,-0.0113314398199049,-1.6516194081779059,-0.03521223313603035,10,0.028094871199562083,1.400441618848775,-0.0417341038472859,10,0.00977995520377774,1.342095255877396,-0.015584594414210418
vol_10:future_63d_return,vol_10,volatility,63,-1,False,24,0.048457583300573065,1.528174015919809,-0.06191534651991547,24,0.014020745013107414,1.347392999619296,-0.0221994209012683,12,-0.08834361465649083,-2.108674149211345,-0.23417107814281685,12,-0.04077949670556847,-2.7101619364810143,-0.09315404023864945,10,0.027927148172746247,0.5671097136654424,-0.1434816595324222,10,0.0047872288212986265,0.36765709332515134,-0.040535376620912715
